	TCGA.3G.AB0O.01A	TCGA.3G.AB0Q.01A	TCGA.3G.AB0T.01A	TCGA.3G.AB14.01A	TCGA.3G.AB19.01A	TCGA.3Q.A9WF.01A	TCGA.3S.A8YW.01A	TCGA.3S.AAYX.01A	TCGA.3T.AA9L.01A	TCGA.4V.A9QI.01A	TCGA.4V.A9QJ.01A	TCGA.4V.A9QL.01A	TCGA.4V.A9QM.01A	TCGA.4V.A9QN.01A	TCGA.4V.A9QR.01A	TCGA.4V.A9QS.01A	TCGA.4V.A9QT.01A	TCGA.4V.A9QU.01A	TCGA.4V.A9QW.01A	TCGA.4V.A9QX.01A	TCGA.4X.A9F9.01A	TCGA.4X.A9FA.01A	TCGA.4X.A9FB.01A	TCGA.4X.A9FC.01A	TCGA.4X.A9FD.01A	TCGA.5G.A9ZZ.01A	TCGA.5K.AAAP.01A	TCGA.5U.AB0D.01A	TCGA.5U.AB0E.01A	TCGA.5U.AB0F.01A	TCGA.5V.A9RR.01A	TCGA.X7.A8D6.01A	TCGA.X7.A8D6.11A	TCGA.X7.A8D7.01A	TCGA.X7.A8D7.11A	TCGA.X7.A8D8.01A	TCGA.X7.A8D9.01A	TCGA.X7.A8DB.01A	TCGA.X7.A8DD.01A	TCGA.X7.A8DE.01A	TCGA.X7.A8DF.01A	TCGA.X7.A8DG.01A	TCGA.X7.A8DJ.01A	TCGA.X7.A8M0.01A	TCGA.X7.A8M1.01A	TCGA.X7.A8M3.01A	TCGA.X7.A8M4.01A	TCGA.X7.A8M5.01A	TCGA.X7.A8M6.01A	TCGA.X7.A8M7.01A	TCGA.X7.A8M8.01A	TCGA.XH.A853.01A	TCGA.XM.A8R8.01A	TCGA.XM.A8R9.01A	TCGA.XM.A8RB.01A	TCGA.XM.A8RC.01A	TCGA.XM.A8RD.01A	TCGA.XM.A8RE.01A	TCGA.XM.A8RF.01A	TCGA.XM.A8RG.01A	TCGA.XM.A8RH.01A	TCGA.XM.A8RI.01A	TCGA.XM.A8RL.01A	TCGA.XM.AAZ1.01A	TCGA.XM.AAZ2.01A	TCGA.XM.AAZ3.01A	TCGA.XU.A92O.01A	TCGA.XU.A92Q.01A	TCGA.XU.A92T.01A	TCGA.XU.A92U.01A	TCGA.XU.A92V.01A	TCGA.XU.A92W.01A	TCGA.XU.A92X.01A	TCGA.XU.A92Y.01A	TCGA.XU.A92Z.01A	TCGA.XU.A930.01A	TCGA.XU.A931.01A	TCGA.XU.A932.01A	TCGA.XU.A933.01A	TCGA.XU.A936.01A	TCGA.XU.AAXV.01A	TCGA.XU.AAXW.01A	TCGA.XU.AAXX.01A	TCGA.XU.AAXY.01A	TCGA.XU.AAXZ.01A	TCGA.XU.AAY0.01A	TCGA.XU.AAY1.01A	TCGA.YT.A95D.01A	TCGA.YT.A95E.01A	TCGA.YT.A95F.01A	TCGA.YT.A95G.01A	TCGA.YT.A95H.01A	TCGA.ZB.A961.01A	TCGA.ZB.A962.01A	TCGA.ZB.A963.01A	TCGA.ZB.A964.01A	TCGA.ZB.A965.01A	TCGA.ZB.A966.01A	TCGA.ZB.A969.01A	TCGA.ZB.A96A.01A	TCGA.ZB.A96B.01A	TCGA.ZB.A96C.01A	TCGA.ZB.A96D.01A	TCGA.ZB.A96E.01A	TCGA.ZB.A96F.01A	TCGA.ZB.A96G.01A	TCGA.ZB.A96H.01A	TCGA.ZB.A96I.01A	TCGA.ZB.A96K.01A	TCGA.ZB.A96L.01A	TCGA.ZB.A96M.01A	TCGA.ZB.A96O.01A	TCGA.ZB.A96P.01A	TCGA.ZB.A96Q.01A	TCGA.ZB.A96R.01A	TCGA.ZB.A96V.01A	TCGA.ZC.AAA7.01A	TCGA.ZC.AAAA.01A	TCGA.ZC.AAAF.01A	TCGA.ZC.AAAH.01A	TCGA.ZL.A9V6.01A	TCGA.ZT.A8OM.01A
ENSG00000091137.14	128.3589299	170.3111707	15.7072479	548.9478149	1665.417468	10.39281817	9.651439414	29.61453168	35.88896425	43.36730048	27.53959014	296.152553	66.19469232	23.72067553	161.23488	77.56895711	18.21180405	40.06940916	32.28953825	98.14822326	41.36868419	274.7870261	10.79758882	172.4118028	153.7953777	12.4294193	216.2865942	17.76146622	98.511888	60.35613419	62.23572129	68.06360526	88.56101375	8.937717179	21.11712986	145.599259	53.12827762	84.84275777	19.86052724	68.64083417	88.93695001	40.80658235	59.96079787	32.75565498	66.00681059	53.25023791	78.84543908	39.94079715	8.599293915	212.5326225	17.93431869	58.61654328	6.248954029	37.32725406	6.498277324	91.30887169	1.644592519	18.08386376	266.733059	100.437862	43.41972248	148.8644136	35.90503254	33.48855109	236.6290937	422.5089979	80.59950678	10.37190505	21.90662044	32.94448029	24.53544275	15.51072888	166.9872453	100.3398281	35.93223032	428.2380322	84.97782112	2.718983623	12.58642226	15.48071152	109.1344	82.5948415	133.0844291	69.88667755	0	26.41638206	26.53431947	164.4445992	534.2971738	181.1338727	44.90277874	33.4988196	168.5464862	13.3420951	27.0890431	13.08042565	46.39965227	2.639804649	113.204823	5.916220474	33.00858025	375.4162243	92.80407668	3.038485567	168.8651806	185.1263258	10.03775158	149.2092508	89.8352328	16.28057531	24.48950917	43.58866282	37.02560142	164.8842077	193.364413	8.278894427	104.422272	59.13999732	264.5074502	21.05401337	10.67752909	11.31451078
ENSG00000091138.13	14.85144643	3.818636115	1.208249839	8.072761984	3.709170306	5.196409083	0	5.640863178	0	4.06568442	2.848923118	1.371076634	3.818924557	9.03644782	10.23713524	10.00889769	7.450283473	6.462807929	1.53759706	5.28490433	6.61898947	3.777141252	6.478553294	0.996600016	41.350644	4.661032237	1.092356537	2.220183277	33.15303923	0	1.073029677	0.972337218	4.920056319	3.575086872	2.912707567	10.33840892	3.464887671	2.876025687	0	4.202500051	3.465075974	2.205761208	3.944789333	3.821493081	0.814898896	104.1337986	4.095866965	2.349458656	0	8.174331634	3.586863737	1.605932693	0	2.986180325	3.713301328	15.58931956	13.97903641	1.446709101	1.621477562	2.23195249	3.40546843	9.077098392	3.590503254	0	4.355136694	2.107276798	5.597187971	5.185952525	5.287804933	2.534190792	2.53814925	7.238340146	2.420105004	12.16240341	1.891170017	16.3918864	9.656570582	6.797459058	2.796982724	6.880316233	14.94991781	5.162177594	5.70361839	2.452164125	0	5.283276412	4.422386578	2.884992968	5.3005672	0	4.622344871	0.797590943	23.37506013	4.669733286	7.267792052	5.386057621	3.237185042	2.639804649	3.794575071	2.958110237	3.000780023	4.143666935	0.918852244	0	3.268358335	0	5.018875791	17.46065701	6.165163035	1.87852792	3.866764606	2.905910855	9.424698543	0.72957614	3.515716601	2.365398408	2.546884683	18.92479914	6.571613671	4.210802674	6.57078713	0
ENSG00000091490.11	839.1067234	2271.324761	1164.752844	3013.15841	5132.255314	715.3723171	1516.34837	787.6055212	521.4455394	197.8633084	1206.993761	2962.211068	2171.058611	2604.756084	1531.73136	1442.115342	265.7267772	558.3866051	919.4830416	862.9493784	872.0518627	2217.181915	1062.48274	1009.555816	1528.522928	4683.56056	2023.044306	1425.357664	1299.599138	1385.869697	1004.355778	953.8628108	3027.943232	538.9443459	1219.696294	2342.511155	1966.323753	688.808152	802.6963094	2604.149198	1375.635162	1754.683041	1155.034317	7147.283917	2381.949474	2306.326971	712.6808519	3927.120143	1375.887026	893.045731	889.5422069	1113.714322	18051.66595	4007.453996	243.221237	2207.00224	3328.655259	631.4885224	3661.296336	8365.357931	1506.068413	6102.533249	532.2921074	1787.231095	4871.946248	7682.077566	3354.95447	2653.133312	2520.772152	925.8243692	3544.948453	254.3759537	3015.450835	2341.262656	3233.900728	3476.445907	2621.758913	706.935742	5021.283236	6284.308839	777.3957261	2533.768836	1489.595003	1172.134452	1907.14847	857.6518709	532.8975826	2651.308537	971.0639111	941.7488747	2457.766801	784.0318969	6330.950495	861.8993436	2107.659695	1918.20595	2946.91745	1350.260078	5315.567246	800.6618375	637.1656248	2034.540465	1304.770187	4187.033112	3923.119455	1262.999999	4641.026142	3658.801309	2507.45988	1684.413369	1649.819565	1019.97471	1330.22888	3197.732222	975.0254039	2683.544494	1301.458073	1911.404713	1288.036279	804.2633106	7796.238929	1063.564014
ENSG00000091513.16	91.2303138	79.42763119	37.455745	847.6400083	37.70989812	109.1245907	4.289528628	26.0889922	71.77792851	108.4182512	104.4605143	51.41537378	21.64057249	230.4294194	536.1699582	241.8816942	201.985463	73.6760104	35.36473237	49.07411163	231.6646315	87.81853411	1066.801776	18.93540031	834.9928289	51.27135461	49.15604414	57.72476521	1606.501558	27.85667732	125.5444723	13.61272105	3557.200719	31.28201013	183.5005767	67.19965798	50.24087123	12.94211559	24.82565905	91.75458445	41.58091169	174.2551355	22.09082027	45.85791697	40.74494481	4381.90291	25.59916853	55.21227841	107.4911739	81.74331634	19.12993993	26.49788943	18.74686209	77.64068844	25.06478396	568.4534024	273.0023582	70.88874593	88.37052715	28.2713982	16.17597504	1169.130273	44.88129068	83.72137772	63.87533818	68.48649593	52.61356693	85.04962141	110.2885029	20.27352633	52.4550845	251.2738079	256.5311305	761.6705134	45.3880804	256.8062203	535.9396673	13.59491812	61.53361993	45.58209504	98.66945755	47.31996128	56.08558083	45.36503631	40.95889332	21.13310565	26.53431947	38.4665729	90.10964241	41.97004367	114.8982868	24.72531923	5894.205951	88.72493243	43.60675231	102.3350948	87.40399614	128.0305255	56.91862607	17.74866142	23.00598017	77.90093837	28.48441957	52.66708317	748.4540587	15.8331726	106.1133739	85.71595257	42.27540367	26.92556686	41.24548914	140.9366764	77.41716661	26.99431718	370.3221486	5.91349602	494.0956285	105.2691952	37.78677861	43.51162763	42.71011634	88.2531841
ENSG00000091656.19	779.7009377	2017.003596	30.20624597	2632.729502	2264.448472	680.7295899	799.9970892	59.22906337	850.7795644	1559.867589	724.5761131	371.5617679	2120.139617	2846.481063	538.729242	1827.457903	350.1633232	377.4279831	61.50388238	132.1226082	292.8902841	469.3098005	1541.175845	332.8644054	3928.31118	8458.219833	389.9712835	321.9265752	50.20317369	529.276869	594.4584413	346.1520496	681.0763677	935.7789887	289.086226	764.180726	331.4742539	77.65269355	120.8182074	177.9058355	166.3236468	447.7695253	244.5769387	323.1891292	1364.140752	3671.899738	465.9048673	70.48375967	225.7314653	275.8836926	273.7972653	292.2797501	529.598854	810.7479581	2464.703756	1480.985358	818.1847783	149.0110374	375.3720557	142.8449593	209.4363084	236.0045582	373.4123384	437.1137195	379.6227485	621.6466553	493.671979	737.442449	1575.010469	657.2001453	379.030288	417.7556313	35.09152256	108.7014805	1109.171215	462.3877955	3653.080651	1303.752647	1896.354287	1914.447992	4302.586346	699.475064	72.24583294	71.11275961	74.23799414	449.078495	245.4424551	2416.662443	965.7633439	4476.804659	1545.844192	197.8025538	13.53292955	44.02891384	800.7785425	437.0401041	889.146825	531.9206368	1843.531055	223.8303413	471.1224636	7380.699544	546.7170854	238.0147028	1877.127137	870.8244932	780.7936766	3982.61713	2854.470485	2123.362726	2244.012393	322.5561049	521.7243836	1674.377242	912.9144107	1078.621674	713.1277113	2227.212299	386.0823032	470.2062985	1262.412477	72.41286901
ENSG00000091704.10	7.425723216	45.05990616	6.041249193	37.33652418	11.12751092	5.196409083	0	4.230647383	19.0000399	0	5.697846236	13.71076634	28.00544675	0	7.67785143	1.668149615	0.827809275	43.94709392	39.97752355	23.40457632	0	24.55141814	0	5.979600097	0.725449895	2.330516119	3.27706961	139.8715465	2.841689077	2.321389776	40.77512774	13.61272105	79.4237663	0.893771718	10.19447649	27.56909045	34.07139543	2.876025687	14.89539543	4.902916726	30.03065845	0	14.2012416	1.637782749	11.40858455	2.36667724	14.33553438	16.44621059	4.299646958	2.043582908	8.369348721	40.95128366	1.562238507	1.493090162	5.569951992	2.783807064	1.644592519	13.74373646	14.59329806	16.36765159	7.662303967	1.815419678	0	1.76255532	60.97191371	6.321830393	3.358312783	46.67357272	16.6188155	17.73933554	38.9182885	5.170242961	4.840210009	13.68270383	5.67351005	0	3.862628233	0	2.796982724	4.300197645	1.494991781	1.720725865	1.90120613	0	17.91951583	126.7986339	24.32312618	80.77980309	2.12022688	54.48742512	1.981004945	13.55904603	1.230266322	42.69470433	17.83912595	18.46648327	18.34404857	1.319902324	0.632429179	4.930183728	10.00260008	28.17693516	21.13360162	8.10262818	9.805075004	9.743490833	13.62266286	1.587332455	26.42212729	8.766463628	44.46779297	5.811821709	2.019578259	12.40279438	0	1.182699204	12.73442342	2.365599893	62.43032987	4.210802674	7.392135521	38.46933666
ENSG00000091986.16	963.2223829	292.5075264	391.4729477	368.3197655	81.60174674	2118.402769	1447.715912	864.462282	1149.502414	276.4665406	3663.71513	741.0669208	138.7542589	431.4903834	3584.276976	615.547208	525.6588895	86.60162625	73.80465886	41.5242483	1274.155473	126.5342319	1004.8956	76.73820125	380.8611948	778.3923836	512.3152156	3863.118902	1884.039858	450.3496166	248.9428852	360.7371079	37584.31022	527.3253136	2700.808092	588.4277744	367.2780931	1005.170978	314.458348	729.1337589	45.04598767	1298.090471	50.49330347	4631.103687	128.7540256	575.1025694	64.5099047	375.9133849	2070.28001	206.4018738	193.6906418	104.385625	21390.16964	1351.246597	1082.427337	5146.145738	275.469247	658.9759954	158.9048011	118.2934819	85.13671074	6104.348668	724.3840315	96.94054262	127.7506764	55.84283514	242.9179579	60.15704929	124.6411163	67.57842111	146.3666068	95.13247049	963.2017917	3790.108962	20512.57559	1521.713454	422.9577915	125.0732467	2593.502231	1667.616647	325.9082083	2640.453839	75.09764213	338.3986492	639.9827081	86.29351473	65.23020202	476.0238397	25.44272256	263.6013269	518.3629605	51.04582035	772.6072505	1067.367608	6293.247209	57.70776022	45.32059059	3760.401722	1849.855347	29.58110237	100.0260008	122.6525413	78.10244077	168.1295347	204.8171223	65.76856312	908.4165181	3098.472952	475.5982913	219.1615907	350.5866577	515.7991767	1975.147538	304.2332504	1031.27687	3018.248368	2898.354769	509.7867769	82.14517089	1170.603143	616.0112934	841.7996022
ENSG00000092295.12	64.70987374	873.7039431	72.49499032	1125.141202	136.0029112	239.0348178	304.5565326	102.2406451	98.16687281	165.3378331	1183.252735	441.4866762	989.1014602	569.2962127	248.2505296	72.56450826	33.11237099	345.1139434	418.2264002	314.8293008	137.3440315	1750.70497	84.22119282	193.3404031	243.0257148	490.1852236	412.9107708	51.06421537	198.9182354	146.2475559	1171.748408	246.0013162	238.9741641	40.21972731	192.9668763	1008.856404	510.4934502	20.13217981	158.8842179	355.1112543	162.8585708	66.17283625	642.2117035	406.1701218	497.0883267	150.2840048	260.0875523	690.7408448	73.09399828	51.08957271	243.9067341	447.2522549	151.5371352	179.1708195	355.5486021	172.0392765	198.1733986	107.779828	701.2890457	688.185351	194.1117005	435.7007228	37.70028417	107.5158745	1721.00485	1292.814315	345.9062166	4672.543225	1985.948453	226.3877107	208.1282385	630.7696413	1505.305313	35.72706001	114.415786	124.3051385	750.3155342	305.8856576	353.1190689	164.2675501	124.8318137	289.9423082	87.45548197	138.547273	171.5153658	1646.621148	403.5427752	259.6493671	414.5043551	517.6305386	205.3641793	561.5040238	44.28958761	525.0114423	750.5647065	1570.420515	2052.375317	133.3101348	1770.169271	477.2417849	151.0392611	907.4630587	262.7917419	851.7887874	193.9225945	112.0501446	1818.983983	203.1785542	678.1679339	331.8732659	395.0544506	36.32388568	74.05120284	1306.670867	56.25146561	105.2602291	119.7035801	182.1511917	351.5813314	110.8844704	4231.586912	316.8063019
ENSG00000092607.15	6.364905614	16.80199891	10.87424855	5.04547624	9.891120817	19.05349997	25.73717177	4.935755281	8.444462177	8.13136884	16.14389767	14.39630466	12.0932611	10.1660038	8.957493335	60.05338615	8.278092748	6.462807929	6.150388238	5.28490433	6.61898947	50.04712159	9.357910313	4.983000081	5.078149264	93.22064475	10.92356537	44.40366554	11.36675631	6.964169329	7.511207742	8.751034962	352.1354594	5.362630308	25.48619121	24.98448822	9.239700456	1.438012843	11.58530756	15.40916685	9.240202599	11.02880604	4.7337472	39.85271356	16.29797792	18.93341792	27.64710201	18.79566925	2.149823479	2.043582908	9.564969966	5.620764424	92.17207193	47.77888519	5.569951992	36.74625324	3.289185038	8.680254604	11.35034294	24.55147739	17.02734215	93.49411343	0.897625814	2.643832981	19.59811512	24.23368317	6.716625565	25.92976262	22.66202114	26.18663818	20.305194	33.08955495	13.31057752	19.76390554	150.3480163	41.66271127	19.31314116	5.437967246	40.5562495	271.7724912	12.70743014	26.6712509	11.40723678	8.582574436	35.83903165	10.56655282	7.739176511	2.884992968	7.420794081	21.35318011	29.71507417	11.96386414	3.690798967	48.69864712	33.69612679	14.61929926	23.73935698	19.79853487	28.45931303	7.888293965	7.001820053	15.74593435	13.78278367	7.089799657	3.268358335	0	35.84911279	19.04798946	9.688113341	18.7852792	18.68936226	11.62364342	8.75150579	10.9436421	11.71905534	47.30796816	50.93769366	21.29039904	4.928710253	16.84321069	9.034832303	9.051608626
ENSG00000092758.18	82.74377298	14259.55098	82.16098903	1375.396823	1345.810626	27.71418178	106.1658336	341.9773301	216.3893433	332.0308943	73.12236003	2393.899803	6699.03016	50.83001899	62.70245335	66.72598461	249.998401	9016.909623	3854.755828	11420.67826	145.6177683	6019.81887	92.13942462	2125.747835	69.6431899	87.0059351	4428.413399	13.32109966	85.2506723	204.2823003	8565.995915	2421.119673	292.3919184	126.9155839	184.2287536	15325.82969	5784.629967	46.01641099	3134.653216	1006.498762	6225.586501	97.05349317	3540.842906	839.0906951	8023.494532	142.0006344	5594.954274	2914.503462	25.79788175	32.69732654	4695.204632	4664.431506	798.3038772	461.3648601	90.97588253	200.99087	194.8842135	1848.170876	1915.77574	1589.894157	2346.367748	61.72426906	69.11718764	119.8537618	4754.357557	3727.772655	4546.03607	53600.96811	18074.47266	8227.67277	10377.64623	96.16651908	325.5041231	5.321051491	425.5132537	58.73759293	59.87073761	237.911067	8892.307326	375.8372742	42.60726576	112.7075441	144.4916659	115.2517139	23.03937749	14296.54597	4007.787836	4089.958364	3293.772458	9631.020548	187.5351347	7494.1645	110.723969	36342.53285	1540.771915	64251.05079	17501.3014	34.31746044	8539.691198	2988.677376	4674.215015	9585.959086	4327.794071	2505.737765	29.41522501	1847.609449	5264.083722	63.4932982	9523.415414	5382.608668	11740.14181	43.58866282	132.6189724	8390.855187	51.56384348	87.51974109	89.14096391	57.95719737	4011.970146	47.7224303	2615.173278	583.8287564
ENSG00000092929.12	5856.773982	1077.619112	5777.850728	2392.564833	1433.594323	4262.787584	1396.241569	5150.813189	4855.565752	6285.548114	3069.239839	3679.284148	3303.369742	901.3856701	4085.896603	3009.341906	6647.308477	3937.142591	7743.338792	4302.667111	6425.384028	1603.396461	4513.392128	4155.822068	1890.522426	2916.252503	2569.222574	2251.265843	3610.839587	5239.376725	3263.083249	4246.196631	2961.873904	6709.544287	7037.101482	1825.590709	3083.750027	5933.240992	6623.485835	4919.02631	4975.849099	6082.386532	4429.998421	4004.924749	2015.24497	468.6020936	4379.505752	2941.522237	8545.548328	5623.940164	6006.801139	4495.005607	5886.514696	3544.596045	5276.601187	3514.834799	3254.648595	7083.811111	889.3804429	1072.825163	5110.756746	1614.815804	6842.601576	4657.552434	1082.977325	574.2329274	2383.282638	3819.97263	1951.955421	4635.879688	1695.483699	3754.630439	3489.791416	3286.889521	796.182577	1926.046652	1456.210844	5833.579364	1617.35526	2104.516728	3998.355518	4350.855349	3983.977445	6270.183667	14502.00817	5864.436817	6508.647446	2493.595588	3755.981918	2383.456691	3410.63018	5122.129035	2068.077688	1707.788173	3222.935421	4227.285795	5319.774086	1693.434682	1419.803506	3383.092074	5892.531705	1302.768884	4129.321986	2454.08351	3098.403701	5106.807133	1697.096999	1861.94097	2671.277069	1224.174028	3436.264814	6045.747533	5410.450157	2865.775078	5829.058124	2305.080748	2327.8526	5188.943365	3197.090051	5424.917444	2049.264236	9117.232788
ENSG00000094755.17	3.182452807	3.054908892	13.29074822	3.027285744	6.800145562	24.24990905	208.0421385	6.345971075	4.222231089	9.48659698	88.31661666	2.742153268	0	187.5062923	1.279641905	11.67704731	2.483427824	2.585123172	1.53759706	0.754986333	13.23797894	0.944285313	73.42360399	0.996600016	14.5089979	2029.879539	3.27706961	13.32109966	89.03959107	0	5.365148387	2.917011654	37.25185499	38.43218387	37.86519837	0	1.154962557	0	4.965131811	12.60750015	3.465075974	47.42386598	1.577915733	4.367420664	8.148988962	7.100031721	2.047933483	21.1451279	25.79788175	4.087165817	1.195621246	0	37.49372418	4.479270487	15.78153064	74.0492679	0.82229626	0.72335455	4.053693906	4.463904979	5.959569752	27.23129517	9.873883949	5.287665961	0	2.107276798	1.119437594	4.14876202	15.10801409	1.689460528	2.53814925	3.102145777	93.17404267	48.64961363	5.67351005	1.365990533	19.31314116	1.359491812	618.8324277	11.18051388	22.42487672	22.36943624	6.654221455	3.678246187	174.0752966	0	1.105596644	2.884992968	4.24045376	0.736316556	2.641339926	0.797590943	1.230266322	4.002628531	33.03541842	6.924931227	2.158123362	172.9072045	35.416034	0	1.000260008	1.657466774	3.675408977	2.025657045	0	0	20.07550316	12.69865964	4.403687882	63.86994929	10.31137228	2.905910855	5.385542025	9.484489821	28.12573281	36.66367532	10949.05725	2.365599893	0	15.4396098	53.38764543	2.262902156
ENSG00000094963.14	76.37886737	247.4476202	28.99799613	17.15461922	40.18267832	202.6599542	19.30287883	33.14007117	162.5558969	63.69572258	79.76984731	49.35875883	177.5799919	11.29555978	208.5816305	419.5396282	19.86742259	21.97354696	36.90232943	51.33907063	97.63009468	362.6055602	71.26408623	24.91500041	30.46889558	414.0550304	31.67833956	68.82568159	73.883916	46.42779553	80.47722581	129.32085	6072.052363	16.98166264	517.7337701	50.83051053	31.76147032	27.32224403	24.82565905	209.4245859	23.1005065	87.12756773	31.55831467	1210.321452	176.0181616	67.45030135	11.26363415	153.8895419	10.74911739	2.043582908	23.91242492	51.38984616	1632.53924	321.0143849	17.63818131	427.592765	23.84659153	59.31507313	29.18659612	408.4473056	53.63612777	218.7580712	26.92877441	18.50683086	76.21489214	24.23368317	64.92738046	31.11571515	13.59721268	27.87609871	115.062766	84.79198457	163.3570878	8.361652343	140.8921662	142.0630155	79.18387877	8.15695087	224.4578636	341.435693	126.3268055	374.2578756	2.851809195	64.9823493	66.55820164	58.11604053	9.9503698	90.39644632	29.68317632	62.58690723	371.7685946	6.380727543	68.89491405	51.36706615	130.8202569	20.00535688	152.147697	340.5347997	159.372153	7.888293965	41.01066031	160.7742771	88.20981546	26.33354158	45.75701669	24.35872708	216.5286413	168.2572402	271.2671736	38.19673438	98.60249746	78.45959307	6.731927531	91.19701751	83.20529288	646.9364645	323.4543548	55.59159748	32.85806835	57.54763654	504.3079122	169.7176617
ENSG00000095303.17	157.0010051	664.442684	177.6127263	308.7831459	1006.421543	280.6060905	454.6900346	36.66561066	78.11127514	44.72252862	138.6475918	744.4946124	703.3186059	442.7859432	143.3198934	118.4386227	29.80113389	155.1073903	209.1132001	127.5926902	122.4513052	413.5969671	380.7949658	218.2554035	134.9336804	435.0296755	256.7037861	1818.330104	133.5593866	942.4842492	253.2350039	125.4315011	1580.743809	159.0913658	278.8917496	373.0442552	930.899821	56.0825009	276.3923375	325.693754	213.6796851	226.0905239	242.9990229	965.1999668	396.8557624	94.66708961	159.7388116	964.4527781	148.33782	181.8788789	119.5621246	285.8560193	1398.203464	534.5262781	94.68918386	198.7638244	256.556433	300.9154929	375.3720557	436.7187038	201.7740045	951.2799114	69.11718764	158.6299788	757.7937847	358.2370556	379.4893444	991.5541228	1045.474575	524.5774939	1154.857909	55.83862398	302.5131255	127.7052358	847.2441675	126.3541243	385.2971662	312.6831167	311.8635738	578.8066031	211.541337	372.5371497	104.5663371	274.642382	1077.73088	523.0443648	371.4804725	2909.99624	147.3557682	510.2673731	138.0100111	112.460323	131.6384965	799.1914966	853.635212	751.7397565	1455.654207	1356.85959	550.8458145	176.5005775	267.069422	1666.582841	562.3375735	196.4887334	91.51403337	152.2420443	660.3406576	233.3378709	994.3527238	492.1743151	1131.673108	138.0307656	20.19578259	507.7849935	107.8153091	758.1101897	3420.46613	332.3667849	320.3661665	241.4193533	784.3877136	518.2045938
ENSG00000095539.15	111.3858482	117.6139923	41.08049451	142.28243	147.1304222	60.62477263	343.1622903	96.59978192	83.389064	75.89277584	91.16553978	93.23321112	153.3934697	35.0162353	43.50782477	67.56005942	70.36378836	69.79832564	59.96628532	102.6781413	46.33292629	98.20567255	66.9450507	78.73140128	141.4627295	103.3195479	95.03501868	99.90824747	84.30344261	53.39196486	90.13449291	80.70398909	203.1280395	73.28928087	144.1790246	163.6914746	201.5409662	58.95852658	56.27149385	121.1720848	63.52639287	91.53909015	99.4086912	115.19072	103.4921598	125.4338937	73.72560537	79.88159429	32.24735218	24.5229949	64.56354727	98.7648606	82.79864089	110.488672	103.0441118	87.96830322	115.1214763	85.35583694	94.8564374	130.9412127	95.35311603	86.23243472	77.19581996	90.771599	139.3643742	160.1530366	81.71894438	146.2438612	168.4543571	85.31775665	248.7386265	122.0177339	119.7951977	60.81201704	139.9465812	68.98252193	130.3637029	74.77204964	237.7435316	167.7077082	112.1243836	114.42827	99.81332182	49.04328249	35.83903165	40.50511916	47.54065571	341.3908345	65.72703329	208.3775853	219.2312139	86.93741278	100.8818384	452.9641287	198.2125105	180.8176487	234.1563847	262.6605626	185.3017493	69.02257219	90.02340068	225.4154812	135.0712799	60.76971135	112.2136362	66.98649948	124.0379303	166.6699078	141.7987498	234.81599	208.8052887	43.58866282	120.5015028	129.1349768	78.51767075	54.40416338	30.5626162	105.2691952	83.7880743	42.10802674	188.91013	20.36611941
ENSG00000095627.9	15.91226403	0	6.041249193	10.09095248	1.854585153	1.732136361	21.44764314	35.96050276	12.66669327	0	14.24461559	13.71076634	1.272974852	0	1.279641905	17.51557096	10.76152057	6.462807929	1.53759706	21.89460365	43.02343156	1.888570626	5.758714039	16.94220028	2.176349684	17.86729024	4.369426146	0	17.05013446	0	1.073029677	7.778697744	32.33179867	6.256402026	15.29171473	38.76903345	5.774812785	130.8591688	26.48070299	2.801666701	16.17035455	262.4855838	3.944789333	8.188913745	4.074494481	0	26.62313527	7.048375967	4.299646958	22.47941199	10.76059121	21.68009135	7.811192537	4.479270487	7.426602656	12.24875108	3.289185038	18.80721831	4.053693906	0	12.77050661	25.4158755	32.31452929	0	1.451712231	0	7.836063159	0	0	10.13676317	1.6920995	53.7705268	6.050262511	6.081201704	4.727925042	2.731981067	2.896971175	20.39237717	6.992456811	0	23.17237261	12.90544398	6.654221455	12.26082062	0	8.805460687	266.4487913	0	6.360680641	26.507396	10.5653597	12.76145509	49.2106529	0	46.24958579	2.308310409	0	14.51892557	1.897287536	0.986036746	25.00650019	0.828733387	4.594261222	26.33354158	13.07343334	25.57666344	48.75479339	0	4.403687882	1.252351947	1.288921535	29.05910855	16.82981883	13.13237052	31.64144941	3.548097612	2.546884683	15.3763993	3.285806835	32.2828205	2.464045174	0
