	TCGA.FA.8693.01A	TCGA.FA.A4BB.01A	TCGA.FA.A4XK.01A	TCGA.FA.A6HN.01A	TCGA.FA.A6HO.01A	TCGA.FA.A7DS.01A	TCGA.FA.A7Q1.01A	TCGA.FA.A82F.01A	TCGA.FA.A86F.01A	TCGA.FF.8041.01A	TCGA.FF.8042.01A	TCGA.FF.8043.01A	TCGA.FF.8046.01A	TCGA.FF.8047.01A	TCGA.FF.8061.01A	TCGA.FF.8062.01A	TCGA.FF.A7CQ.01A	TCGA.FF.A7CR.01A	TCGA.FF.A7CW.01A	TCGA.FF.A7CX.01A	TCGA.FM.8000.01A	TCGA.G8.6324.01A	TCGA.G8.6325.01A	TCGA.G8.6326.01A	TCGA.G8.6906.01A	TCGA.G8.6907.01A	TCGA.G8.6909.01A	TCGA.G8.6914.01A	TCGA.GR.7353.01A	TCGA.GR.A4D4.01A	TCGA.GR.A4D5.01A	TCGA.GR.A4D6.01A	TCGA.GR.A4D9.01B	TCGA.GS.A9TQ.01A	TCGA.GS.A9TT.01A	TCGA.GS.A9TU.01A	TCGA.GS.A9TV.01A	TCGA.GS.A9TW.01A	TCGA.GS.A9TX.01A	TCGA.GS.A9TY.01A	TCGA.GS.A9TZ.01A	TCGA.GS.A9U3.01A	TCGA.GS.A9U4.01A	TCGA.RQ.A68N.01A	TCGA.RQ.A6JB.01A	TCGA.RQ.AAAT.01A	TCGA.VB.A8QN.01A
ENSG00000105289.15	25.11125482	69.22123883	18.39197726	88.47303835	48.38076629	17.83511961	23.62238932	25.33320746	25.1253345	24.50333337	50.89547606	67.94665646	63.78527826	6.835509172	35.77945897	119.7335476	8.642108132	21.43080897	25.39081454	12.03950075	30.91413567	37.52697564	310.1547655	88.32962279	9.57446899	26.07655725	32.80376997	15.1426313	47.54603978	12.6789655	80.34322359	98.12626309	10.71650738	6.058597813	2.734694025	37.19452386	101.614802	8.470600608	38.63948294	54.27529748	20.85360553	78.19919312	33.23889985	10.92847173	13.93236563	18.39221512	331.7463382
ENSG00000105357.19	13.02065065	18.9800171	8.878885576	58.98202557	5.302001785	87.29821703	199.5684615	10.71789546	2.991111251	10.317193	16.57062011	4.768186418	42.52351884	3.417754586	27.64776375	478.9341904	28.80702711	2.216980238	0.940400539	95.38989058	25.76177972	6.052738007	6.12954082	182.9047745	25.9878444	2.370596114	17.36670175	3.244849564	2.264097132	9.221065817	3.394784095	0	10.71650738	1.514649453	14.35714363	0	81.89849714	3.850273004	18.696524	86.43843673	666.543021	18.10166507	94.60302266	24.58906139	9.288243752	175.7478333	438.861927
ENSG00000105369.10	73409.4983	34831.68079	39053.144	33271.4418	52558.08094	23798.62039	45453.54987	78074.99668	39338.49694	32361.16549	25119.87648	62708.80368	20710.88656	257730.5948	42694.65258	62770.31233	23294.08229	13097.91925	44925.75493	47447.67247	46192.58849	27168.31982	10344.21309	2519.624796	61055.02097	78729.86753	28892.40281	44464.17357	83259.90794	36199.59913	14430.66139	84921.73895	14509.52061	52393.99656	17325.65399	42449.46322	11182.93646	15699.10314	31527.94842	36746.38659	29931.10277	66283.22903	5984.706532	27103.52059	45630.35508	19187.16753	30658.97742
ENSG00000105374.10	18925.51571	5931.813579	1914.034048	4287.355615	7280.311201	6942.55498	348.6338837	4189.722772	7009.370105	9734.271594	10648.99065	1552.044679	1898.09525	2676.101841	2769.655392	11712.21176	11303.15726	12350.79691	6123.888308	1265.99981	2457.673785	1428.44617	38429.76913	100764.4708	8883.739441	1638.081914	10942.95173	8538.280818	4197.636083	1060.422569	5633.078409	9666.527206	5417.509673	2724.097042	1281.887824	4048.543065	15603.93866	11830.34883	3621.516699	2888.651944	6158.764832	4700.640386	9143.254298	17951.83623	5229.281232	850.1290543	2500.057044
ENSG00000105376.5	14.8807436	18.9800171	46.29704622	127.5287039	246.543083	73.21785944	186.5354191	197.793889	242.2800113	81.24789487	22.48869872	36.95344474	34.79196996	18.22802446	42.28481514	75.34956012	218.2132303	168.4904981	457.0346618	72.23700452	46.3712035	26.63204723	44.1326939	18.73658665	24.62006312	23.70596114	61.74827288	9.734548691	3.396145698	16.71318179	40.17161179	9.812626309	70.60287216	330.1935808	423.8775738	100.2634991	231.2874225	598.3324247	55.46635454	14.07137342	517.4783593	192.6017164	98.86442008	199.444609	29.72238001	91.96107558	152.8737044
ENSG00000105409.19	83.70418273	55.8235797	6.976267238	32.67923038	31.14926049	14.08035758	13.84760753	25.33320746	125.0284503	23.21368425	68.6497119	70.33074967	144.9665415	133.2924289	209.7977367	103.2185755	20.88509465	25.12577603	58.3048334	148.1784708	73.8504352	72.63285608	44.1326939	136.509417	36.93009467	123.2709979	34.73340349	133.0388321	86.03569102	8.06843259	24.32928602	196.2525262	16.38995247	132.5318272	4.102041037	21.02299175	66.73210878	15.40109201	34.27696067	239.2133482	15.4471152	25.3423311	17.04558967	61.92800646	26.00708251	261.5781705	55.11773017
ENSG00000105426.17	69.7534856	142.908364	123.670192	258.2456255	203.4643185	105.1333366	142.548901	97.43541331	218.3511213	429.4531586	20.12146728	63.17847004	129.5034437	661.9051382	53.66918845	125.9266621	131.792149	78.33330175	63.00683609	42.60131036	3182.438522	382.533042	345.7061023	75.83856503	42.40121981	924.5324843	52.10010524	576.5016058	504.8936605	288.7346234	503.5596408	59.96604966	173.3552665	88.60699302	64.94898308	681.6300786	564.1896469	262.5886188	656.8712099	66.3364747	216.2596129	236.0457126	93.75074317	89.24918578	952.9738089	55.17664535	375.4245395
ENSG00000105427.10	16.74083655	26.79531826	12.68412225	17.53519679	10.60400357	3.754762023	28.50978021	33.12804052	16.750223	10.317193	3.550847167	71.52279627	98.57724822	10.25326376	11.38437331	56.77021653	10.80263516	2.955973651	10.34440593	48.15800301	22.32687576	25.42149963	20.84043879	30.33542601	49.24012623	149.3475552	50.17047171	68.14184084	123.3932937	2.305266454	43.56639589	128.6544338	4.41267951	18.17579344	15.72449064	10.51149587	17.44134661	24.64174722	14.33400173	114.5811836	105.0403834	18.82573168	48.57993055	9.107059774	13.93236563	147.1377209	4.159828692
ENSG00000105472.13	780.3089923	290.2826145	677.9663343	204.8429807	56.33376896	99.5011936	281.0249763	392.6647156	153.7431183	613.8729834	486.4660619	522.1164128	473.5573689	216.4577904	980.6824435	820.5876753	66.25616234	150.0156628	124.1328711	106.5032759	1243.435235	236.0567823	961.1120006	827.086468	778.2675507	751.478968	812.375715	1427.733808	747.1520536	320.4320372	556.7445916	314.0040419	200.4617263	249.1598351	194.1632757	138.2665996	219.1543118	438.1610678	103.4540995	595.0180761	196.1783631	328.7262377	454.2649647	489.9598158	648.3194139	418.9337888	472.1405566
ENSG00000105609.17	342.2571027	203.1978301	39.32077898	864.0069692	464.5879064	226.2244119	81.45651488	789.2268478	98.70667127	36.1101755	150.3191967	292.0514181	373.0472335	424.9408202	780.6427411	53.67365927	661.8414478	322.201128	99.6824571	33.34015593	25.76177972	197.319259	207.1784797	3769.622791	138.1459097	33.18834559	378.2081714	974.5364856	55.47037974	59.93692781	146.5415134	152.6408537	225.046655	530.8846334	26.66326674	154.4381317	1651.619692	208.6847968	3.116087334	30.15294305	321.2999962	333.7947039	120.1714072	294.1580307	835.0131133	67.43812209	77.99678798
ENSG00000105642.15	8.370418273	8.931772752	10.78150391	27.09984959	11.92950402	5.632143034	4.887390893	13.64095786	42.47377976	27.08263162	9.468925779	20.26479228	40.59063162	17.08877293	11.38437331	22.70808661	3.600878388	2.216980238	27.27161562	7.40892354	22.32687576	48.42190406	165.4976021	12.49105777	15.04559413	23.70596114	11.57780116	7.571315648	56.60242831	17.28949841	18.67131252	26.16700349	2.521531149	7.573247267	5.469388049	8.894342662	175.930105	59.29420425	12.46434933	8.040784812	35.52836497	15.20539866	264.2066399	17.30341357	10.21706813	26.56653295	16.63931477
ENSG00000105664.11	72.54362503	23.44590348	31.07609952	3.188217598	7.290252454	663.6541875	6804.877253	2341.372982	0.59822225	52.87561412	905.4660276	869.0019747	5713.614623	26.20278516	5991.433038	76.38174588	7.921932454	236.4778921	383.6834198	1061.328297	515.2355944	52.05354686	3.677724492	29.4432076	373.4042906	265.5067647	3.859267055	14350.888	2343.340532	1941.034355	201.4238563	264.9409103	610.8409207	517.2527883	40.33673686	612.9010671	25.78286021	7.700546007	2.492869867	1155.862817	11.5853364	207.0830484	26.42066399	14.57129564	8417.935312	161.4427771	82.15661667
ENSG00000105668.7	4.650232374	5.58235797	1.902618338	0.7970544	1.325500446	1.877381011	1.629130298	0.974354133	0.59822225	10.317193	5.918078612	0	11.59732332	2.278503057	3.252678088	1.032185755	4.321054066	0.738993413	5.642403232	1.852230885	1.717451981	3.631642804	8.581357148	0	9.57446899	0	1.929633527	0	1.132048566	1.152633227	6.223770841	2.180583624	5.043062297	0	0.683673506	4.042883028	3.79159709	2.310163802	6.232174667	22.11215823	1.54471152	1.448133206	6.818235867	1.821411955	17.64766313	0	0
ENSG00000105675.9	0	45.77533536	0	11.95581599	11.26675379	1.877381011	2.443695446	0	106.4835605	1.289649125	14.20338867	1.192046605	42.52351884	5.696257643	0	3.096557265	0	0	21.62921239	2.778346328	5.152355944	7.263285608	25.74407144	8.029965709	2.735562568	14.22357668	44.38157113	1.081616521	1.132048566	1.152633227	11.31594698	7.632042685	0.630382787	0	2.051020518	4.851459634	33.36605439	47.74338524	10.59469693	2.010196203	3.089423041	10.13693244	12.78419225	0	2.786473126	10.21789729	16464.60196
ENSG00000105695.15	17.67088302	15.63060232	14.58674059	3.188217598	25.18450848	0.938690506	31.7680408	0	1.79466675	14.18614037	0	40.52958455	54.12084216	72.91209783	47.16383228	38.19087294	3.600878388	6.650940715	9.404005387	8.335038983	195.7895259	14.52657122	3.677724492	8.922184121	23.25228183	56.89430673	7.71853411	9.734548691	749.4161508	1367.023007	16.40812313	3.270875436	8.82535902	25.74904071	19.14285817	16.17153211	19.71630487	12.32087361	1.8696524	24.12235444	2.317067281	7.964732632	49.43221004	44.62459289	13.00354125	3093.979298	2.079914346
ENSG00000105696.9	2.790139424	5.58235797	38.68657287	0.7970544	2.651000892	0	19.54956357	41.89722772	2.392889	9.027543874	1.183615722	2.384093209	3.86577444	0	6.505356176	9.289671796	11.52281084	0	0.940400539	1.852230885	5.152355944	2.421095203	2.451816328	16.95214983	19.14893798	11.85298057	52.10010524	20.5507139	5.660242831	8.644749204	18.10551517	4.361167248	6.934210659	3.786623633	1.367347012	0.808576606	10.61647185	3.850273004	2.492869867	46.23451267	12.35769216	2.896266412	11.93191277	87.42777383	1.85764875	602.8559399	9.359614557
ENSG00000105697.9	1119.775956	689.9794451	222.6063455	19.92635999	82.84377789	213.0827448	107.5225996	140.3069952	172.288008	1220.008072	272.2316161	219.3365752	206.8189326	29.62053975	1003.45119	890.7763067	182.2044464	596.3676841	128.8348738	344.5149446	427.6455434	20.57930922	1572.840174	1459.669322	1158.510748	139.8651707	231.5560233	1316.327306	147.1663136	650.6614567	602.0083796	311.8234583	225.046655	265.8209791	324.0612419	8.085766057	294.2279342	74.69529627	55.46635454	3135.906077	310.4870156	125.2635223	96.30758162	1090.115055	726.3406614	2940.710839	539.7377728
ENSG00000105825.14	23.25116187	65.87182405	19.02618338	41.44682878	15.90600535	110.7654797	23.62238932	22.41014506	1003.218713	3916.664392	9.468925779	28.60911851	40.59063162	4.557006115	16.26339044	156.8922348	1.440351355	18.47483532	5.642403232	14.81784708	8.587259907	18.15821402	290.5402349	11.59883936	176.4437857	18.96476891	3533.158989	57.32567562	713.1905967	100.8554074	50.35596408	23.98641987	25.84569427	174.1846871	21.19387869	38.81167707	1465.073115	431.2305764	3916.298561	2.010196203	2240.60406	47.78839579	635.8004946	151.1771922	101.2418569	431.1952655	267.2689935
ENSG00000105852.11	7.440371798	4.465886376	5.707855013	0	3.313751116	0	3.258260595	8.769187198	0.59822225	10.317193	2.367231445	10.72841944	11.59732332	0	0	8.257486041	0	0.738993413	20.68881185	1.852230885	15.45706783	13.31602362	3.677724492	3.568873648	13.67781284	2.370596114	0	20.5507139	3.396145698	17.28949841	6.223770841	11.99320993	1.891148361	4.54394836	5.469388049	38.00310047	21.99126312	1.540109201	19.31974147	0	0.77235576	5.06846622	20.4547076	4.553529887	16.71883875	6.130738372	16.63931477
ENSG00000105855.10	35.34176604	68.10476724	76.73893962	67.74962397	53.68276807	202.7571492	15.47673783	101.3328298	101.0995603	12.89649125	5.918078612	9.536372836	34.79196996	11.39251529	14.6370514	45.41617323	15.84386491	319.2451543	11.28480646	11.11338531	17.17451981	12.10547601	6.12954082	38.36539172	90.27356476	424.3367043	13.50743469	37.85657824	21.50892276	223.0345295	22.63189397	15.26408537	15.75956968	8.330571993	56.0612275	108.3492652	81.89849714	552.1291487	129.6292331	70.35686711	54.06490321	33.30706373	195.1720017	86.51706785	132.8218857	120.571188	32.23867236
ENSG00000105880.7	0.930046475	65.87182405	3.805236675	95.64652795	3.313751116	2.816071517	2.443695446	11.6922496	62.21511401	3.868947375	2.367231445	2.384093209	86.9799249	9.114012229	4.879017132	18.57934359	1.440351355	15.51886167	10.34440593	5.556692655	3.434903963	12.10547601	9.807265312	0.892218412	4.103343853	11.85298057	0	7.571315648	61.13062257	14.98423195	36.21103035	40.34079705	15.75956968	6.058597813	2.051020518	8.894342662	12.8914301	4.620327604	16.8268716	24.12235444	5.406490321	21.72199809	11.07963328	2.732117932	13.00354125	4.087158915	2.079914346
ENSG00000105894.12	90.21450805	16.74707391	159.8199404	27.09984959	106.7027859	94.80774107	23.62238932	96.46105918	101.6977825	60.61350887	27.22316161	91.78758855	135.3021054	79.74760701	32.52678088	141.4094485	30.96755414	26.60376286	31.03321778	37.97073314	68.69807926	37.52697564	71.10267351	101.712899	76.59575192	64.00609507	48.24083819	150.3446964	47.54603978	164.8265515	120.5148354	34.88933799	57.99521642	18.93311817	13.67347012	110.774995	52.32403984	37.73267543	48.6109624	74.37725951	28.57716313	63.71786106	71.59147661	324.2113279	136.5371832	839.911157	198.63182
ENSG00000105976.16	789.609457	687.7465019	8248.4847	593.8055277	131.8872944	336.9898915	1198.225334	369.2802164	221.9404548	56.74456149	33.14124023	29.80116511	214.5504814	27.34203669	1593.812263	1374.871426	536.5308798	168.4904981	308.4513767	112.0599685	46.3712035	170.6872118	120.1390001	88.32962279	118.9969717	64.00609507	397.5045066	552.7060423	2338.812338	65.70009395	661.9828986	77.41071866	1564.610078	38.62356106	305.6020572	79.24050735	122.0894263	573.6906775	77.90218334	727.6910255	114.3086525	678.4504069	104.8303765	75.58859612	156.9713194	3707.053136	562.6168306
ENSG00000105989.10	1016.540797	133.9765913	893.5964126	5.579380797	1.325500446	30.03809618	186.5354191	285.485761	1.1964445	602.2661413	325.4943236	399.3356125	56.05372938	4.557006115	569.2186654	316.8810268	0	12.56288802	5.642403232	88.90708248	503.2134306	7.263285608	66.19904086	111.5273015	25.9878444	30.81774948	9.648167637	287.7099946	29.43326272	512.3454695	113.7252672	1.090291812	105.2739255	256.7330823	25.97959323	16.17153211	17.44134661	436.6209586	377.0465674	792.017304	13.13004792	148.4336536	361.366501	207.6409628	1240.909365	22.47937403	174.7128051
ENSG00000105997.22	96.72483337	96.01655709	46.93125233	9.564652795	15.24325513	56.32143034	105.8934693	62.35866452	32.90222376	38.68947375	13.01977295	10.72841944	17.39598498	156.0774594	43.91115419	73.28518861	15.12368923	21.43080897	36.67562101	81.49815894	357.2300121	13.31602362	39.22906125	49.96423108	135.4103471	502.5663761	54.02973877	100.5903365	142.6381193	21.90003132	47.52697733	97.03597127	42.86602953	210.536274	43.07143089	23.44872156	21.99126312	23.87169262	32.40730827	140.7137342	18.53653824	59.37346144	3.409117934	22.76764943	244.2808107	333.1034516	113.3553319
ENSG00000106004.5	167.4083655	261.254353	195.3354827	7.173489596	32.47476093	253.4464365	124.6284678	220.2040341	98.10844902	59.32385974	44.97739745	85.82735552	44.45640606	330.3829433	73.18525698	106.3151328	43.93071634	118.238946	254.848546	212.0804363	266.2050571	48.42190406	72.32858168	30.33542601	313.2219141	395.889551	173.6670175	250.9350329	255.8429759	16.13686518	49.79016673	125.3835584	159.4868451	211.2935987	259.7959323	83.28339038	31.84941555	73.92524167	38.63948294	460.3349305	64.87788386	156.3983862	1.704558967	99.26695153	188.5513482	625.335314	317.1869378
ENSG00000106018.14	13.02065065	31.26120463	2.53682445	54.99675357	13.91775469	2.816071517	3.258260595	15.58966613	45.46489101	0	0	9.536372836	63.78527826	3.417754586	4.879017132	13.41841482	5.761405421	11.08490119	51.72202963	1.852230885	106.4820228	61.73792767	25.74407144	29.4432076	2.735562568	26.07655725	13.50743469	7.571315648	56.60242831	9.221065817	19.23710987	49.06313154	5.673445084	0.757324727	0.683673506	39.62025368	39.43260973	2.310163802	26.79835107	0	11.5853364	13.75726546	3.409117934	1.821411955	0	0	12.47948608
ENSG00000106069.23	6.510325323	18.9800171	60.24958069	0.7970544	9.941253347	3.754762023	22.80782417	0	2.392889	20.634386	1.183615722	45.29777097	32.85908274	15.9495214	8.13169522	0	15.12368923	17.73584191	0	45.37965668	3.434903963	10.89492841	3.677724492	10.70662094	8.206687705	0	13.50743469	12.97939825	43.01784551	1.728949841	20.93450192	5.45145906	13.23803853	49.22610723	44.4387779	16.98010872	23.50790196	3.080218403	3.116087334	2.010196203	5.406490321	1.448133206	3.409117934	4.553529887	1.85764875	24.52295349	2.079914346
ENSG00000106078.19	11.1605577	8.931772752	6.976267238	3.188217598	5.964752008	25.34464365	6.516521191	10.71789546	4.187555751	5.158596499	4.734462889	5.960233023	13.53021054	3.417754586	269.9722813	74.31737437	2.160527033	11.08490119	6.582803771	165.7746642	8.587259907	7.263285608	7.355448984	49.96423108	12.31003156	9.482384454	5.788900582	197.9358234	624.8908085	11.52633227	13.57913638	37.06992161	8.82535902	0.757324727	27.34694025	4239.367143	67.4904282	7.700546007	9.971479467	18.09176583	3.861778801	16.65353187	6.818235867	24.58906139	13.93236563	267.7089089	126.8747751
ENSG00000106236.4	795.1897359	31.26120463	73.56790906	6.376435197	2.651000892	4.693452528	4.887390893	21.43579093	5.982222501	29.66192987	41.42655028	2.384093209	5.79866166	0	9.758034264	22.70808661	2.880702711	4.433960477	2.821201616	5.556692655	18.8919718	4.842190406	6.12954082	84.76074915	243.4650686	9.482384454	3.859267055	10.81616521	28.30121415	52.44481184	13.57913638	0	8.194976233	2.27197418	144.9387833	8.085766057	16.68302719	2.310163802	14.9572192	48.24470887	5.406490321	131.7801217	63.92096126	247.7120258	127.2489394	388.2800969	39.51837258
ENSG00000106258.15	172.0585978	211.0131313	131.9148714	186.5107295	282.9943453	181.1672676	192.2373751	233.8449919	163.3146743	127.6752634	241.4576074	82.25121571	154.6309776	182.2802446	165.8865825	98.05764674	184.3649735	185.4873466	256.7293471	192.632012	139.1136105	232.4251395	118.9130919	262.3122131	184.6504734	263.1361686	206.4707874	103.835186	76.9793025	96.82119108	139.7519453	162.45348	161.3779935	157.5235431	187.3265407	239.3386753	185.7882574	144.0002103	253.0262915	243.2337406	193.08894	207.807115	118.4668482	165.7484879	170.903685	314.7112364	741.4894644
ENSG00000106327.13	42.78213784	70.33771043	56.44434402	172.9608047	239.2528305	51.62797781	5.701956042	88.66622611	129.216006	355.9431585	371.6553368	60.79437683	193.288722	21.64577904	289.4883498	210.565894	252.0614872	217.2640634	116.6096668	141.6956627	51.52355944	112.5809269	55.16586738	105.2817726	82.06687705	130.3827862	108.0594775	83.28447213	26.03711702	26.51056422	119.3832407	170.0855227	101.4916287	308.9884885	65.63265659	194.0583854	119.0561486	55.44393125	117.1648837	66.3364747	128.2110562	126.7116555	61.36412281	132.0523667	152.3271975	175.7478333	200.7117344
ENSG00000106333.13	5423.100994	3074.76277	5511.885324	1780.619529	596.4752008	670.225021	1374.985971	2369.629252	1225.159168	2672.152987	3817.160705	3241.174718	3195.062575	755.3237635	3937.366826	3812.894179	715.8546236	650.3142032	757.0224336	802.0159732	3829.917919	2068.825851	4738.135054	5921.653601	2724.620318	2730.926723	3019.87647	5936.993085	3551.236352	3476.341813	4870.383582	2737.72274	1582.260796	1317.745024	1100.714345	923.3944837	1234.544012	3416.732263	896.1867171	4886.78697	1380.199743	1611.048192	1891.208174	3061.793496	6246.343923	2311.288366	2779.805524
ENSG00000106366.9	1769.878441	274.6520121	1695.867145	193.6842191	253.8333355	3514.457253	1677.189641	2792.498945	241.0835668	1583.689125	752.7795994	2106.34635	2056.592002	518.3594455	3007.100892	1233.461977	2001.368208	874.2292073	157.04689	574.1915744	941.1636858	463.6397313	2285.092818	880.6195727	3780.54747	367.4423976	5547.696391	2257.33368	612.4382743	2706.382817	6828.04241	327.0875436	3104.635227	679.3202798	11986.16391	1704.479485	304.0860866	7237.743192	246.1708993	422.1412026	1005.6072	1209.191227	4174.46491	2866.902417	1461.040742	4387.565095	4865.959613
ENSG00000106483.12	1124.426188	223.2943188	20.2945956	7.970543996	19.88250669	41.30238225	4375.84398	2237.11709	8.973333752	2.57929825	74.56779051	555.4937177	4437.909057	77.46910395	2413.487141	238.4349094	36.00878388	50.99054548	191.8417099	476.9494529	702.4378604	14.52657122	6.12954082	162.383751	21.88450055	40.30013393	9.648167637	1715.443803	844.5082303	641.4403909	536.9416844	188.6204835	1216.638779	399.8674557	45.1224514	642.0098249	84.17345539	0.770054601	11.2179144	281.4274684	9.268269122	279.4897087	31.53434089	104.7311874	614.8817364	106.2661318	20.79914346
ENSG00000106484.16	64.17320676	41.30944898	187.0908032	173.7578591	505.01567	222.4696498	528.6527816	1873.682998	46.66133551	353.3638602	15.38700439	1950.188245	543.1413088	389.6240228	580.6030387	60.89895955	452.2703256	70.20437421	551.0747157	11.11338531	48.08865548	951.4904147	33.09952043	91.00627803	258.5106627	739.6259874	302.9524638	389.3819476	719.982888	236.8661282	415.2952543	1711.758145	117.8815812	18.17579344	527.1122732	213.4642239	172.8968273	77.00546007	467.4131	383.9474748	129.7557677	87.61205895	380.1166496	227.6764943	109.6012763	1493.856583	31.19871519
ENSG00000106511.6	26.97134777	92.66714231	43.76022177	98.03769115	144.4795486	291.9327473	92.04586182	72.10220585	146.5644513	41.268772	35.50847167	9.536372836	326.6579402	39.8738035	34.15311992	41.28743021	42.49036498	57.6414862	128.8348738	86.12873616	91.02495502	118.6336649	31.87361226	22.3054603	5.471125137	42.67073004	27.01486938	120.0594339	99.62027382	91.05802495	213.871398	98.12626309	117.2511984	20.44776762	4.102041037	147.1609422	145.5973282	54.67387665	72.29322614	42.21412026	63.33317234	110.7821902	24.71610502	0	221.9890257	2.043579457	25.99892933
ENSG00000106538.10	11121.49574	8763.185542	3304.213847	1995.824217	3664.345984	389.5565598	3008.189095	3169.573995	3884.25707	16120.61406	4427.906417	8439.68996	5456.540622	1623.433428	14773.66388	19689.97546	494.0405149	770.0311361	1228.163103	957.6033676	19702.60913	3837.435896	12537.36279	10333.67365	10348.6332	5340.953044	7664.504371	17427.00539	4078.770984	2594.577394	5322.455664	4152.921512	1028.154326	2540.824458	1533.479674	1385.900302	1854.090977	3702.42252	1478.895048	8895.118198	2382.71752	4300.231555	1165.066054	3823.143693	2612.782967	1994.53355	1994.637858
ENSG00000106565.18	25800.41926	18846.04051	8386.741633	7266.744961	10763.06362	4386.500733	3451.312536	6735.710122	8466.639506	16421.10231	20093.0605	10091.86655	12192.65258	5652.966085	12384.57182	18197.43486	7422.130534	14491.66082	6605.373384	2949.677685	13887.31672	8069.510311	33114.23133	61363.21351	12171.88565	6853.393364	18563.07453	18127.8929	6873.798893	8396.93306	15328.58178	8354.906156	5612.928337	5064.987772	2565.142995	7297.403866	14541.53316	6808.052725	5333.49508	13874.37419	11722.04337	16905.50705	8766.546766	14499.34987	10881.17756	4232.253056	4966.835458
ENSG00000106624.11	10981.05873	3070.296884	19424.46482	3862.52562	2451.513075	1798.531009	9246.129004	13870.90544	3078.451699	7548.316328	12452.82101	11344.70754	10576.75887	1576.724116	12797.66194	4475.557434	1661.445288	1051.587626	2374.51136	3346.981209	7057.010192	4249.022081	4865.629503	9428.07196	10884.80346	7789.778829	2813.405683	22559.27578	13177.04531	11481.95589	10548.15998	6599.536339	5455.33264	5551.190246	2984.234854	9529.075298	1460.523199	15783.80915	2313.383236	8233.763648	2805.968477	7463.678543	6918.804846	7581.627262	54224.76702	6651.851134	6183.585351
ENSG00000106688.12	545.9372807	290.2826145	2415.691083	495.7678365	20.54525692	61.01488287	327.4551898	184.1529312	239.8871223	523.5975447	14.20338867	1125.291995	25.12753386	35.31679739	780.6427411	1929.155176	442.1878661	55.42450596	21.62921239	239.8638996	802.0500753	77.47504649	242.7298165	40.14982854	426.7477607	1038.321098	2020.326303	177.3851095	161.882945	280.0898742	361.5445061	54.5145906	2519.009617	465.7547069	45.1224514	38.00310047	342.0020575	1805.778039	484.2399716	512.6000318	1422.67931	50.6846622	99.71669956	107.4633053	947.4008627	1569.469023	1163.712077
ENSG00000106689.11	12.09060417	35.72709101	12.04991614	441.5681374	17.2315058	5.632143034	12.21847723	4.871770665	46.66133551	229.5575442	7.101694334	5.960233023	67.6510527	21.64577904	11.38437331	19.61152935	12.9631622	23.64778921	17.86761023	5.556692655	204.3767858	67.79066568	615.4058983	10.70662094	17.7811567	75.85907563	40.52230408	8.65293217	11.32048566	18.44213163	7.35536554	8.722334497	9.455741807	10.60254617	6.153061555	59.83466882	115.2645515	62.37442266	22.4358288	18.09176583	247.926199	39.82366316	398.8667982	42.80318094	14.86119	47.00232752	8.319657384
ENSG00000106772.18	101.3750657	85.96831274	53.27331346	168.9755327	94.7732819	88.23690753	78.19825429	63.33301865	561.1324706	7.737894749	16.57062011	11.92046605	79.24837602	11.39251529	255.3352299	45.41617323	247.0202574	90.15719636	15.98680916	311.1747887	123.6565427	64.15902287	69.87676535	67.80859932	43.7690011	28.44715336	335.7562338	120.0594339	49.81013691	969.364544	123.9096195	13.08350174	100.8612459	10.60254617	16.40816415	88.13485002	119.0561486	94.71671589	39.88591787	94.47922154	1163.167775	99.9211912	126.1373635	66.48153635	133.75071	157.3556182	274.5486937
ENSG00000106789.13	317.1458479	355.0379669	2826.022438	789.88091	287.6335968	199.0023872	351.0775791	171.4863274	343.3795716	190.8680705	183.460437	159.734245	156.5638648	214.1792874	89.44864742	324.1063271	394.6562714	331.0690489	258.6101481	89.83319793	133.9612546	285.6892339	327.3174798	488.0434714	266.7173504	393.5189549	497.8454501	325.5665729	731.3033737	1901.844825	808.524412	898.4004532	325.907901	326.4069572	320.6428744	290.2790014	483.8077886	127.8290637	521.6330196	132.6729494	520.5677824	459.0582263	284.6613475	193.9803732	398.465657	181.8785717	240.230107
ENSG00000106809.11	35.34176604	5.58235797	4.439442788	7.173489596	3.976501339	3.754762023	15.47673783	100.3584757	5.384000251	7.737894749	1.183615722	3.576139814	79.24837602	13.67101834	30.90044184	12.38622906	12.24298652	9.606914366	13.16560754	24.07900151	10.30471189	13.31602362	1.225908164	17.84436824	4.103343853	2.370596114	9.648167637	45.42789389	24.90506845	9.221065817	14.71073108	53.42429879	63.6686615	4.54394836	6.153061555	7.277189451	18.95798545	2.310163802	30.53765587	4.020392406	18.53653824	4.344399618	5.1136769	15.48200162	119.8183444	14.3050562	7.279700211
ENSG00000106819.13	492.9246316	26.79531826	29.80768729	7.173489596	4.639251562	53.50535882	61.09238616	374.1519871	7.178667001	16.76543862	15.38700439	38.14549134	921.987204	17.08877293	2195.557709	50.577102	3.600878388	22.16980238	27.27161562	47.23188757	25.76177972	9.684380811	3.677724492	35.68873648	34.19453211	59.26490284	1.929633527	789.5800605	210.5610333	40.34216295	62.23770841	86.13305315	115.9904328	18.93311817	10.9387761	110.774995	14.40806894	6.930491406	15.58043667	28.14274684	6.178846082	52.85686201	34.94345882	69.21365428	4807.594966	18.39221512	101.915803
