	TCGA.KL.8323.01A	TCGA.KL.8324.01A	TCGA.KL.8325.01A	TCGA.KL.8326.01A	TCGA.KL.8327.01A	TCGA.KL.8328.01A	TCGA.KL.8329.01A	TCGA.KL.8330.01A	TCGA.KL.8331.01A	TCGA.KL.8332.01A	TCGA.KL.8333.01A	TCGA.KL.8334.01A	TCGA.KL.8335.01A	TCGA.KL.8336.01A	TCGA.KL.8337.01A	TCGA.KL.8338.01A	TCGA.KL.8339.01A	TCGA.KL.8340.01A	TCGA.KL.8341.01A	TCGA.KL.8342.01A	TCGA.KL.8343.01A	TCGA.KL.8344.01A	TCGA.KL.8345.01A	TCGA.KL.8346.01A	TCGA.KM.8438.01A	TCGA.KM.8439.01A	TCGA.KM.8440.01A	TCGA.KM.8441.01A	TCGA.KM.8442.01A	TCGA.KM.8443.01A	TCGA.KM.8476.01A	TCGA.KM.8477.01A	TCGA.KM.8639.01A	TCGA.KN.8418.01A	TCGA.KN.8419.01A	TCGA.KN.8421.01A	TCGA.KN.8422.01A	TCGA.KN.8423.01A	TCGA.KN.8424.01A	TCGA.KN.8425.01A	TCGA.KN.8426.01A	TCGA.KN.8427.01A	TCGA.KN.8428.01A	TCGA.KN.8429.01A	TCGA.KN.8430.01A	TCGA.KN.8431.01A	TCGA.KN.8432.01A	TCGA.KN.8433.01A	TCGA.KN.8434.01A	TCGA.KN.8435.01A	TCGA.KN.8436.01A	TCGA.KN.8437.01A	TCGA.KO.8403.01A	TCGA.KO.8404.01A	TCGA.KO.8405.01A	TCGA.KO.8406.01A	TCGA.KO.8407.01A	TCGA.KO.8408.01A	TCGA.KO.8409.01A	TCGA.KO.8410.01A	TCGA.KO.8411.01A	TCGA.KO.8413.01A	TCGA.KO.8414.01A	TCGA.KO.8415.01A	TCGA.KO.8416.01A	TCGA.KO.8417.01A
ENSG00000115008.6	2.080125058	4.89510051	35.71186161	1.396806356	0	3.54890197	8.532577106	3.510228276	2.067989678	4.382933798	74.22642641	7.126829438	12.06198772	4.886613677	0.977559356	6.914389092	15.45347461	5.413283006	10.95657716	4.682435292	9.821012478	0.757418325	0	9.225504614	28.10704537	11.70077783	4.094743945	22.82724103	38.14400309	0	0	75.99174246	11.20314834	13.8777929	152.7528	4.901824112	34.20766024	33.40613357	33.93837292	14.30151115	29.08187044	0.971295955	7.829960256	15.25739753	57.10657455	51.75500472	1.411690343	7.723474876	12.42092354	3.422644121	0	3.622296288	24.11313208	32.61455329	113.0592524	4.515574208	9.796925852	3.926369167	17.26466395	13.23444992	0	33.23983362	6.578560619	11.96030344	1.292938759	1.917366533
ENSG00000115009.13	14.5608754	0	7.142372322	1.396806356	2.220657904	1.182967323	9.385834816	2.632671207	1.033994839	16.07075726	124.563888	8.017683117	5.025828216	14.65984103	12.70827163	18.43837091	35.73616003	0	3.913063272	29.26522057	0.982101248	17.42062147	2.259123692	12.68506884	4.015292196	4.680311132	2.047371972	17.6392317	13.00363742	0	5.119125931	496.0188281	4.001124408	3.469448226	358.274749	1.960729645	32.891981	4.772304796	27.84687009	16.08920004	84.12969663	185.5175274	7.118145687	3.58997589	34.06357079	2.352500215	12.70521309	12.3575598	8.599100911	2.56698309	3.745827876	12.67803701	47.17786712	128.0423203	150.3688057	2.709344525	8.817233266	22.24942528	10.35879837	228.76692	1.072344373	433.1251048	8.458149367	164.7864029	1.292938759	0.958683266
ENSG00000115041.13	2994.340021	3083.913322	2780.423511	8260.71279	11154.36465	5929.032225	3380.607049	2359.750958	9372.129219	3592.544737	1605.679707	1354.097593	4042.776217	1777.750056	3236.699029	4995.646119	2141.272076	4665.167294	1645.0518	2506.27349	11616.29356	495.3515843	3450.811439	7717.13461	3601.7171	6180.350849	5360.019824	1731.757513	2837.393685	2531.614845	7235.031316	6685.891668	4886.173127	5814.795226	4045.171876	561.7490432	1405.145428	2841.907506	4880.163984	1412.274226	2694.227569	21908.55156	2734.791573	2113.598305	3004.607317	4676.770426	727.0205267	3962.142611	2893.119729	5172.470927	443.8806033	3343.379474	2386.151679	875.7611531	2819.697755	3802.113483	5970.246614	3960.3977	2897.010612	2162.887244	4531.727319	2022.593512	2431.248046	3980.123199	3377.15604	2322.889554
ENSG00000115112.8	41711.70772	45933.17564	59141.90384	55908.57121	28242.32722	43748.49755	50650.23096	42049.02451	66382.46865	42511.53589	18074.56142	57551.82027	66482.66081	59499.40814	36018.17449	49387.17649	32423.32141	51872.24307	58907.2545	40388.34561	44147.41529	28413.79103	55957.36428	100748.2763	46032.64817	16790.61618	58407.42763	12222.94997	31673.39311	69544.44503	32579.8238	56591.74144	24708.54367	44922.41563	49737.70034	64912.89598	62390.82524	49964.44044	43444.5982	54056.13677	37132.35536	282.6471229	18748.48393	34345.29934	35769.75494	41679.2463	36163.27152	45213.22192	48785.56584	67436.35711	29450.63522	11222.77948	17559.60214	158.2409808	17885.97373	45636.19917	31889.97334	45992.17963	44175.09566	84536.93949	34295.71773	24448.40126	40667.72195	52351.57706	44029.73652	47152.83645
ENSG00000115138.11	5.200312644	12.23775128	6.122033418	27.93612712	62.1784213	24.84231379	15.35863879	28.0818262	7.237963872	52.59520558	7.678595836	37.41585455	15.07748465	27.36503659	124.1500383	25.35276001	16.41931677	16.23984902	7.826126545	550.1861468	4.910506239	14.39094817	164.9160295	11.53188077	36.13762977	15.21101118	556.8851765	8.300814919	11.2698191	5.354515324	37.54025683	31.77836503	17.6049474	67.6542404	130.5342109	2.941094467	153.9344711	12.72614612	33.93837292	99.2167336	29.08187044	17.48332719	7.118145687	20.64236137	24.0448735	39.99250365	8.470142058	21.62572965	11.46546788	3.422644121	5.618741814	186.5482588	23.06473504	329.7693721	278.1257609	10.8373781	23.51262204	5.235158889	22.44406314	8.507860662	31.09798681	501.6193074	6.578560619	13.28922604	37.49522403	14.38024899
ENSG00000115183.15	2314.139127	1462.411277	2318.209988	2403.903739	1812.056849	2073.741718	1386.54378	2909.101683	1930.468364	3279.895459	3562.868468	2441.829936	799.1066863	1681.972428	1217.061399	1246.894833	1349.281502	2495.523466	2680.448342	2258.10442	3146.652398	3665.147273	2264.771501	1980.023928	2355.638089	1297.616261	1610.258056	3112.805595	2198.481633	1437.151913	1595.460915	3651.748642	2384.670147	1564.72115	2284.348691	3913.616371	4295.692719	2438.647751	1745.650669	2864.771452	1496.677689	771.2089884	1506.199627	2218.6051	2632.913648	2441.895223	2368.816396	1441.200412	2691.518585	2141.719558	1314.785584	3177.659419	1983.567213	1743.066681	1336.360364	2181.022342	1848.679908	1149.117376	1467.496436	3956.155208	2373.098097	1867.474289	1724.522676	2033.251584	1389.909166	1708.373581
ENSG00000115194.11	3.120187587	4.89510051	1.020338903	2.793612712	0	14.19560788	0.853257711	6.142899482	2.067989678	1.460977933	2.559531945	40.97926927	10.05165643	0	2.932678069	10.37158364	1.931684326	6.495939607	0	5.853044115	1.964202496	3.029673299	1.129561846	0	8.030584393	3.510233349	0	1.037601865	0.866909161	0	0	1.381668045	0.800224882	5.204172339	2.777323636	20.58766127	11.84111316	0	3.480858761	2.681533341	6.23182938	9.712959551	12.10084767	0.897493972	3.005609187	2.352500215	1.411690343	6.178779901	32.48549233	1.71132206	5.618741814	0	3.145191142	590.6857984	3.391777572	0.903114842	5.878155511	24.86700472	1.726466395	29.30485339	0	4.029070742	10.33773812	9.302458228	7.757632557	0
ENSG00000115221.12	1472.728541	490.7338262	2555.948952	139.6806356	324.2160539	224.7637914	710.7636729	670.4536006	87.8895613	1364.553389	2243.856339	949.6500226	449.3090425	299.0607571	147.6114628	812.4407184	73.40400439	434.1452971	477.3937192	1497.208685	664.8825448	1102.801081	229.3010547	198.3483492	738.8137641	714.9175253	392.0717327	1730.719911	5211.857877	281.647506	146.7482767	4547.069535	3324.134158	214.2384279	1169.253251	1545.05496	4428.576322	1694.963587	1341.000838	1059.20567	1820.732817	4805.972386	408.5815624	1058.145394	1493.787766	338.7600309	933.1273168	502.0258669	1008.005718	318.3059032	134.8498035	2196.017125	489.601421	8.455624926	12487.39443	512.0661152	451.6382818	65.43948612	699.2188902	3951.428618	168.3580665	2909.996343	506.5491676	2524.952948	521.0543201	401.6882886
ENSG00000115290.10	3848.231357	3659.087631	4674.172515	13804.63722	3883.930674	5836.760774	4890.019939	6143.777039	4456.517755	2962.863248	11107.51546	3688.134234	5285.160952	6635.044051	4409.770257	4805.500419	6007.538254	3960.357847	4315.326177	3882.909466	9249.429552	10575.07465	3203.437395	3283.126454	4535.941751	6230.664194	7686.858071	4594.501058	6139.45068	4351.079152	1895.78297	12578.70588	4253.995471	5308.255785	6716.957214	19257.30621	9476.837566	5086.481528	4758.333927	5515.020237	3741.174904	49.53609371	2111.953825	5985.387303	5613.476092	3681.662836	7453.725011	2386.553737	2282.583564	4077.224809	7795.06781	3564.339548	1851.469185	16.91124985	7240.314524	2572.974184	4080.419617	4554.588234	11001.04387	19217.3666	1694.304109	4576.017095	5166.989469	3645.234703	2694.484375	4173.148258
ENSG00000115353.11	54.0832515	95.45445995	39.79321722	62.85628602	42.19250017	86.35661461	105.8039561	8.775570689	14.47592774	45.29031592	370.2789547	92.64878269	15.07748465	16.6144865	16.61850906	48.40072365	1.931684326	56.29814326	10.17396451	119.4020999	28.48093619	78.01408744	107.3083754	2.306376153	30.78390684	18.72124453	47.08955537	37.35366714	95.36000773	275.2220877	138.2164001	59.41172592	57.61619148	14.74515496	24.99591272	3.921459289	35.52333948	61.24457821	36.549017	65.25064462	8.30910584	18.45462315	11.3890331	26.0273252	91.17014534	110.5675101	138.3456536	26.25981458	166.2492843	32.51511915	64.61553086	46.18427768	158.3079541	6.03973209	105.1451047	25.28721556	99.92864369	111.2471264	74.238055	34.03144265	73.99176171	64.46513187	52.62848495	19.93383906	121.5362434	125.5875079
ENSG00000115361.8	6424.466241	3896.500006	8824.911173	2490.505733	2487.136852	8273.67346	3028.211615	5232.872802	1090.864555	8197.547181	3285.58584	2986.141534	7300.518066	2492.172975	1387.156727	2808.39437	828.6925759	1013.366579	3763.584255	2967.493366	3769.304589	1654.959039	3820.178163	4172.234462	2841.488444	1030.838527	3242.013518	1932.014673	2800.116591	4556.692541	4294.946656	2416.53741	380.1068188	4298.646352	4392.33733	181.3674921	2369.538311	12676.03692	2692.444252	3428.787298	1796.844138	11.65555146	553.0799199	5610.234822	5284.862821	3429.945313	9192.927514	1532.337415	2199.458922	1423.819954	3521.078203	1569.359867	2856.881954	0	2290.580454	5692.332846	2637.332439	2464.451047	5747.40663	9304.76361	4257.207159	3140.660643	935.0954022	1382.079508	4702.418268	2296.046423
ENSG00000115380.20	5159.750206	309.6151073	737.7050269	3162.36959	166.5493428	438.880877	444.5472672	136.8989027	1229.419863	391.542086	15790.60575	11183.7771	1831.411802	1330.136243	15274.36494	472.4832547	1556.937567	1066.416752	1710.791263	2300.246337	6534.901703	56232.25126	520.728011	1715.943858	443.0205723	107.647156	2370.856744	4597.613864	1499.752849	553.6568845	991.4040553	36213.51945	363.3020962	808.3814366	4193.75869	7192.936701	9137.392322	225.8890937	5773.004256	1952.156272	259.6595575	3882.269933	935.3243433	1992.436619	3086.760635	82.33750751	1581.093184	804.7860821	3454.927655	2641.4256	445.7535172	227.2990921	834.5240495	2327.712748	2094.987947	904.9210712	1568.487829	5071.560174	148.47611	1265.780603	1626.746413	817.9013606	1077.004353	962.1399653	3355.176081	3202.960793
ENSG00000115414.21	32006.88426	5500.869199	10881.9144	4331.49651	2476.033563	9422.334731	20212.82191	7159.988125	8623.516956	27871.07602	32387.46406	26778.17076	65338.7823	29253.22412	7278.906968	8248.866187	13513.0977	23911.55369	20538.8865	28997.15115	19941.56584	94403.86257	24441.45922	24100.47762	55902.23639	5811.776348	9455.787455	21691.06699	38313.91729	7545.582995	7212.848437	44817.16637	1741.289342	16109.51547	30579.72189	2291.11259	10618.84715	13549.3687	55337.82238	10757.41792	19402.80077	2912542.62	28066.13663	16826.217	116791.9618	14390.24381	14712.63676	6733.325397	26843.52668	34645.71511	10527.64925	10184.08601	11008.169	44529.73676	58306.91765	23424.99276	27268.76342	47528.69877	4744.329655	16730.23533	5702.727374	21095.20714	7694.096541	12327.08608	28579.11834	13168.47335
ENSG00000115461.5	100504.3624	46722.5106	73914.37048	30669.67716	39445.54634	38290.28632	81296.68815	48440.27265	46425.33427	24824.93703	89995.70273	63255.06553	76007.61044	139361.3355	54192.95804	62622.46961	42696.9845	51299.51773	6095.769966	10198.34407	110999.0472	15046.87244	35008.51029	34750.1695	56678.52621	32552.734	103494.6532	66923.24508	30261.19809	51718.19261	78228.77611	119088.7321	41339.61738	97442.92287	34454.08837	28774.6879	29760.66441	207394.0264	32988.9687	190041.1617	26442.6907	21176.19441	143281.1545	120060.4612	47880.35622	98445.07648	113754.0078	34077.51585	67848.8171	75410.26225	43008.65921	88672.90756	81442.62782	15786.65174	113207.36	165710.736	75020.9394	112792.8071	81870.76294	11626.46425	114469.5447	111197.3161	42369.68956	128967.952	143743.7595	94795.56006
ENSG00000115474.7	228.8137564	41.60835434	490.7830124	33.52335255	4.441315807	66.24617011	147.6135839	129.0008891	113.7394323	308.2663438	36.68662455	100.6664658	89.45974224	49.84345951	194.5343119	179.7741164	149.7055353	75.78596208	68.8699136	170.9088882	44.19455615	190.1119995	42.92335014	144.1485096	6.692153661	22.23147787	148.434468	20.7520373	758.5455161	77.10502067	27.30200497	52.5033857	509.7432496	118.8286017	29.16189818	583.3170693	61.83692428	1054.67936	184.4855144	94.74751137	59.20237911	0	52.67427808	300.6604808	249.4655625	11.76250107	707.2568619	40.16206935	29.61912536	142.039731	125.4852338	41.65640732	51.37145531	0	91.57799445	36.12459366	66.61909579	108.629547	119.1261813	3665.942627	35.3873643	308.2239118	76.1233443	35.88091031	182.3043651	43.14074698
ENSG00000115523.17	478.4287633	458.9156728	58.15931748	159.2359246	1241.347768	243.6912686	293.5206524	78.10257913	315.3684258	283.429719	396.7274515	639.632942	359.8493003	365.5187031	45.94528975	371.0722146	316.7962295	466.6249951	97.82658181	1179.973694	27.49883494	68.92506754	40.66422645	49.5870873	309.1774991	340.4926348	138.1976081	97.5345753	255.7382026	108.1612095	122.8590223	852.4891836	241.6679142	386.8434772	147.1981527	928.4054867	419.7016776	129.6476136	702.2632551	283.3486896	691.7330612	76.73238045	238.4578805	1016.860671	223.4169496	338.7600309	786.3115211	568.4477509	586.6497733	60.75193314	885.8882926	81.50166649	210.7278065	317.6899079	1031.100382	205.9101839	155.771121	68.05706556	987.5387782	94.53178513	122.2472585	435.1396401	3948.076166	1289.054926	550.7919115	139.9677569
ENSG00000115590.14	157.0494419	8.566425893	283.6542151	15.36486992	17.76526323	2.365934647	46.07591637	24.57159793	13.4419329	127.1050802	146.7464982	141.6457351	54.27894473	37.13826395	29.32678069	551.9987292	16.41931677	158.0678638	3.130450618	12.87669705	80.53230232	32.56898796	18.07298953	198.3483492	12.04587659	568.6578025	17.40266177	487.6728765	323.3571171	11.77993371	25.59562966	37.30503721	606.5704603	36.42920637	43.04851636	59.80225416	9.20975468	77.947645	76.57889275	9.832288915	217.0753901	208.8286303	8.541774824	25.12983123	152.2841988	2.352500215	11.29352274	33.98328945	77.3919082	28.236814	73.04364358	321.4787956	61.85542578	568.9427629	131.1487328	15.35295231	46.0455515	226.420622	43.16165989	96.42242083	12.86813247	103.7485716	9.397943741	11.96030344	68.52575425	1.917366533
ENSG00000115596.4	2.080125058	33.04192844	0	30.72973983	57.7371055	3.54890197	6.826061685	4.387785344	4.135979355	4.382933798	32.42073797	7.126829438	4.020662573	7.818581884	8.798034208	14.98117637	3.863368652	18.40516222	4.695675927	9.364870584	22.5883287	17.42062147	5.647809229	1.153188077	56.21409075	14.04093339	1.023685986	6.22561119	8.669091612	0	51.19125931	6.908340224	9.602698579	1.734724113	1.388661818	12.74474269	2.63135848	8.749225459	1.740429381	12.51382226	6.23182938	0.971295955	2.847258275	3.58997589	10.01869729	21.17250193	25.41042617	27.80450955	32.48549233	3.422644121	10.30102666	3.622296288	20.96794094	25.36687478	6.783555145	5.418689049	25.47200721	10.47031778	60.42632384	4.726589256	28.95329806	30.21803056	27.25403685	19.93383906	23.27289767	11.5041992
ENSG00000115602.17	9.36056276	15.90907666	9.183050128	69.8403178	17.76526323	1.182967323	9.385834816	0	7.237963872	20.45369106	801.1334989	21.38048831	5.025828216	1.954645471	4.887796782	12.67638	12.55594812	16.23984902	0.782612654	25.75339411	14.73151872	16.66320314	4.518247384	3.45956423	1.338430732	313.5808458	0	320.6189763	7.802182451	0	25.59562966	59.41172592	164.0461007	8.673620565	199.9673018	10.78401305	5.26271696	3.18153653	62.65545771	6.256911128	39.46825274	67.99071686	4.270887412	0.897493972	30.05609187	0	23.99873583	12.3575598	37.26277061	0.85566103	7.491655752	357.7017585	35.6454996	776.7095468	180.8948039	15.35295231	29.39077755	3.926369167	8.632331977	51.99248182	37.53205304	52.37791965	2.819383122	2.657845208	11.63644884	0.958683266
ENSG00000115648.14	2386.943504	1242.131755	30.61016709	377.1377161	466.3381598	542.9820014	131.4016874	115.8375331	795.1420311	303.88341	439.3863173	609.3439169	298.534196	208.1697427	127.0827163	55.31511274	15.45347461	430.8973273	608.0900325	1302.88762	796.484112	53.01928273	1019.994347	2277.546452	8.030584393	4969.320344	30.71057959	2180.001518	380.5731218	61.04147469	793.4645193	237.6469037	3342.53933	85.86884359	979.0065817	197.0533293	94.72890528	900.3748381	640.4780121	2014.725383	1233.902217	8305.551712	598.6360523	1111.995032	47.08787726	14.11500129	7.058451715	2278.425088	1201.007761	35.93776327	13.11039757	2339.097828	1894.453464	1559.458826	914.649352	615.0212071	143.0351174	464.6203514	233.0729634	633.3629604	1015.510121	1393.051209	341.1453578	2209.998291	87.91983565	57.52099598
ENSG00000115718.18	11.44068782	18.35662691	7.142372322	1.396806356	33.30986856	14.19560788	5.119546263	10.53068483	8.271958711	17.53173519	2.559531945	4.454268399	8.041325145	12.70519556	13.68583099	17.28597273	3.863368652	5.413283006	2.347837963	4.682435292	5.892607487	12.11869319	0	4.612752307	2.676861464	21.06140009	6.142115917	10.37601865	13.00363742	7.496321454	6.825501242	11.05334436	18.40517228	4.336810282	9.720632726	7.842918579	56.57420732	9.544609591	6.091502833	38.43531121	10.3863823	5.827775731	7.829960256	10.76992767	10.01869729	0	8.470142058	12.3575598	19.10911314	5.989627211	3.745827876	16.3003333	16.77435275	26.5748212	115.3204375	4.515574208	9.796925852	7.852738334	6.905865582	8.507860662	2.144688745	22.15988908	18.79588748	15.94707125	11.63644884	2.876049799
ENSG00000115808.12	1901.234303	1354.719066	3583.430228	2267.016716	941.5589512	908.5189044	1662.999278	1686.664686	1025.72288	2400.386744	5661.684663	1497.525036	1531.87244	1963.441376	1822.17064	1089.016282	1378.256767	1412.866864	3094.450436	1884.680205	2648.727065	4069.608658	2313.34266	1334.238605	1242.063719	1865.103986	1490.486796	3601.516073	2316.381279	1313.998061	1001.642307	7148.750463	2681.553578	1265.48124	5299.133498	4212.627642	3741.791759	3892.609945	2163.35372	2630.584207	2871.834706	4056.131909	2079.92217	2093.853438	1988.711412	1124.495103	2635.62587	1183.236351	1670.136488	2113.482745	2823.417761	3521.777566	1791.710554	2088.539357	1403.065322	2086.195284	1274.580053	977.6659226	1256.867536	7534.183275	2033.164931	2555.438118	1951.952915	2043.882965	1517.910104	1671.943616
ENSG00000115828.17	990.1395275	4239.157042	2625.331998	2290.762424	535.1785548	268.5335824	782.4373206	208.8585824	566.6291717	1142.484743	3997.135721	5579.416596	401.0610916	4848.498091	130.9929538	1939.48614	1849.587742	1595.83583	72.78297687	694.171032	2176.336365	881.6349299	1697.731454	109.5528673	133.8430732	88.9259115	133.0791782	77.82013987	2109.189989	240.9531896	66.54863711	497.4004961	160.8452012	215.10579	3670.233185	14.70547233	59.2055658	834.3579551	2674.169743	490.7206013	114.2502053	118.4981065	207.8498541	144.4965296	308.5758765	16.4675015	608.4385379	60.24310403	1415.985283	365.3672599	99.26443871	51.61772211	2199.537005	345.4726756	1853.041147	913.9522196	987.5301258	1515.578498	246.8846945	781.777863	810.6923457	760.4871025	529.1042326	774.7618782	455.1144433	169.6869381
ENSG00000116031.9	9.36056276	823.6006609	83.66779005	6.98403178	22.20657904	0	54.60849348	6.142899482	19.64590194	94.96356563	26.44849677	24.05304935	5.025828216	57.66204139	23.46142455	117.5446146	4.829210815	10.82656601	0	94.81931466	4.910506239	39.38575288	7.906932921	0	252.9634084	5.850388914	3.071057959	13.48882424	49.41382219	9.638127583	15.35737779	41.45004134	0	4.336810282	251.3477891	37.25386325	34.20766024	214.7537158	93.98318656	10.72613336	151.6411816	0.971295955	12.81266224	12.56491561	43.08039835	14.11500129	28.23380686	18.5363397	68.79280729	5.133966181	24.34788119	1.811148144	99.59771948	1.207946418	276.9951684	17.15918199	106.7864918	150.5108181	405.7196029	71.8441567	12.86813247	102.7413039	13.15712124	123.5898022	31.03053023	25.88444819
