	TCGA.3X.AAV9.01A	TCGA.3X.AAVA.01A	TCGA.3X.AAVB.01A	TCGA.3X.AAVC.01A	TCGA.3X.AAVE.01A	TCGA.4G.AAZO.01A	TCGA.4G.AAZT.01A	TCGA.W5.AA2G.01A	TCGA.W5.AA2H.01A	TCGA.W5.AA2I.01A	TCGA.W5.AA2I.11A	TCGA.W5.AA2O.01A	TCGA.W5.AA2Q.01A	TCGA.W5.AA2Q.11A	TCGA.W5.AA2R.11A	TCGA.W5.AA2T.01A	TCGA.W5.AA2U.01A	TCGA.W5.AA2U.11A	TCGA.W5.AA2W.01A	TCGA.W5.AA2X.01A	TCGA.W5.AA2X.11A	TCGA.W5.AA2Z.01A	TCGA.W5.AA30.01A	TCGA.W5.AA30.11A	TCGA.W5.AA31.01A	TCGA.W5.AA31.11A	TCGA.W5.AA33.01A	TCGA.W5.AA34.01A	TCGA.W5.AA34.11A	TCGA.W5.AA36.01A	TCGA.W5.AA38.01A	TCGA.W5.AA39.01A	TCGA.W6.AA0S.01A	TCGA.WD.A7RX.01A	TCGA.YR.A95A.01A	TCGA.ZD.A8I3.01A	TCGA.ZH.A8Y1.01A	TCGA.ZH.A8Y2.01A	TCGA.ZH.A8Y4.01A	TCGA.ZH.A8Y5.01A	TCGA.ZH.A8Y6.01A	TCGA.ZH.A8Y8.01A	TCGA.ZU.A8S4.01A	TCGA.ZU.A8S4.11A
ENSG00000000971.16	6315.673766	1147.115994	2704.877489	827.0895621	1602.507964	211.2988246	9216.11597	13883.3061	1033.108568	1343.586262	108738.5335	10443.45825	905.8447783	76083.47328	127346.5993	836.3482765	2889.190985	78981.24507	1647.286903	925.43746	87748.94278	3327.143673	2265.720099	95612.24952	9510.029477	129125.3882	9473.069031	10285.14507	92992.7437	9505.928991	406.6214386	74109.18802	1395.412313	12822.31127	7551.014341	13015.98033	15464.61268	13578.42246	2688.823182	1709.383982	1696.021732	6336.940477	10327.62129	180999.2499
ENSG00000001626.16	3866.956536	58050.55731	12933.15318	12913.91716	32748.40613	6255.90244	11740.08263	1496.74708	4.373872008	681.5011242	289.3188153	5417.76366	249.3394119	243.6764197	533.8352227	7313.736346	282.6151516	504.5387503	30.88662942	1337.852328	3513.559438	22458.39261	153.5851057	688.0157284	776.3289369	619.6218869	3190.37607	2938.860569	329.6899241	1269.883949	1918.773727	24.78686589	16319.50762	1160.561869	31595.97044	4418.574983	2865.304104	6231.583426	60048.55367	1233.285739	35.53945422	7700.32939	8124.997659	656.3310876
ENSG00000002933.9	3766.941973	4766.884218	2322.540859	1753.685484	6913.272828	4314.867721	7796.874405	6370.490002	3745.783988	551.414015	37613.60508	3527.72034	676.3994684	59205.67495	65839.67747	6182.079528	4001.235567	37481.28044	4295.815376	5968.879618	55213.34487	1006.507623	773.3621695	54438.99523	4173.652909	59329.27231	2874.100693	9731.182859	56871.51191	720.7449443	164.123846	13069.76028	2019.077783	6777.586444	2837.677214	2922.954525	157.0986106	8863.520712	10801.58411	8174.436796	48.70221504	9639.976505	5825.83765	80564.641
ENSG00000003096.14	159.0395523	68.48453697	69.37559817	468.3189242	22.80310646	128.236528	137.670909	113.5964694	29.74232966	10.67879254	133.8639294	81.11773905	112.070108	202.6361806	237.9498086	18.68131889	27.62403737	418.612937	87.5121167	26.87992622	191.3417313	285.4997583	248.0467415	143.5858911	66.07054782	265.0075147	517.9181931	295.619898	196.8046996	48.88169175	25.8172342	38.95078925	61.11294803	71.1516132	165.2041092	11.13365106	70.69437479	157.4381527	79.24457	136.0280694	445.5594538	49.39356023	16.82744229	223.334884
ENSG00000003989.18	1243.623715	856.9578244	1669.639396	411.7189763	948.2947032	136.9799276	515.9860897	2956.234519	231.8152164	180.5686739	35933.82867	757.0988978	332.8946403	23041.52925	47571.33956	134.3617936	1981.139296	38838.46765	452.1459363	2995.959777	16127.10651	1372.887458	639.4848871	30707.43822	4176.602487	33787.50486	941.9205539	1296.04618	38286.08348	731.1453042	39.64789537	8423.99342	695.7474083	1270.451582	664.4673565	120.2434314	644.1043037	300.039202	2242.385951	2213.112926	733.8239158	1369.088169	397.6590309	35191.19672
ENSG00000004468.13	564.836348	56.7700767	117.1676769	380.6802951	294.0814419	110.7497287	106.3311898	132.6806762	2582.334034	31.06557831	66.93196472	34.24971204	13.92587141	348.8420325	227.6041647	16.5257821	87.83027267	266.5903441	108.9611649	380.9269545	217.6043218	67.05442266	303.7723109	277.2005399	77.27894433	390.838421	144.3265365	13.00380783	250.631626	17.68061191	16.59679341	173.5080612	37.60796802	234.0097501	54.76379312	8.164677443	16.58263112	36.26847497	48.64518158	2.125438585	11.84648474	109.5523836	495.96672	346.3969629
ENSG00000004776.13	497.6134445	93.71568216	101.7508773	20.0838525	76.27245954	26.23019891	226.0936879	158.1262854	100.5990562	55.33556137	239.6596156	74.80858156	30.50428975	389.8822716	144.8390139	20.83685569	92.08012457	116.7709772	31.74459135	16.89595363	219.4802212	150.0083476	233.095979	528.4758494	51.32265768	101.0460308	112.5608873	11.26996679	142.9777732	41.60143978	3.688176314	483.3438848	79.91693204	181.0413269	191.6732759	33.40095318	47.12958319	55.22699597	26.6763899	80.76666622	82.26725513	202.0069963	27.45530057	93.43602289
ENSG00000004799.8	6250.090446	861.4633861	1762.140193	8537.463118	712.4004984	288.532188	672.6846852	1811.182108	1898.260452	524.231634	18861.85948	879.6768145	425.0706463	6084.215448	16875.81425	753.0008538	11935.70907	87824.99417	177.5981192	414.7188617	12756.11542	1239.469895	1007.817309	9969.248192	932.0666568	28365.33672	2448.717217	954.4794947	18176.6802	898.5910993	70.07534996	922.425509	720.0358877	2481.610154	1195.67615	119.501188	880.6249897	3203.99005	1832.824906	633.3806982	15536.66473	3592.431631	1115.92512	70425.69306
ENSG00000004838.14	32.79166026	149.5846465	25.43771933	31.03868114	54.2556671	14.57233273	468.976511	26.35438089	57.73511051	260.1742183	12.95457382	12.61831496	83.55522845	15.39008967	4.13825754	127.8951832	17.70771626	15.42258189	42.89809642	13.05596417	24.38669124	115.4442122	87.66583468	13.95973942	23.59662422	11.4391733	77.34245017	50.28139027	6.728365798	30.16104384	8.298396706	28.32784673	54.06145403	335.2031555	247.3497989	135.8305429	87.27700592	42.03845962	171.0427352	231.1414461	46.72780091	29.12953552	100.0789989	13.67356432
ENSG00000005001.10	2156.871454	2219.439665	3311.528552	989.5861869	942.7905051	2069.271247	1911.722866	2163.785549	7.872969615	2145.466502	21.59095636	1011.267813	2115.406181	66.69038856	97.2490522	832.0372029	1563.237192	85.92581338	533.6523195	431.6148154	298.2679929	1481.418843	704.724578	79.76993953	3670.454898	64.82198202	773.4245017	3592.518643	35.32392044	917.3117472	2106.870719	31.86882757	2479.775391	1178.745059	1576.284512	2421.197984	4746.996352	92.31975446	173.3965344	2584.001959	155.3205777	3327.099557	404.7442697	54.6942573
ENSG00000005100.13	625.5009195	715.4831888	542.6713457	570.5639915	621.1880726	438.6272151	589.8582847	620.6911086	607.9682091	1205.732758	896.024689	632.7183646	986.0843231	720.7691994	982.8361659	927.5993342	1113.461199	696.2194109	881.1269005	2350.841548	801.0090123	899.3588029	1228.001266	723.9122012	962.1523527	1151.543445	1076.579284	828.776019	1312.031331	783.1471039	432.4386728	968.4582599	585.2740023	929.7144125	655.3400577	1016.873463	1016.777119	1559.544424	786.9535021	798.1021885	1114.885842	1020.800245	967.135104	781.6720939
ENSG00000005102.14	482.0374058	96.41901915	289.8358323	39.25480262	77.05877356	13.11509946	80.58784914	41.80350073	628.0880204	9.707993222	17.27276509	18.02616423	80.23954478	25.65014945	4.13825754	10.05917171	96.32997647	4.406451968	32.60255328	13.82396206	22.51079191	80.88007681	81.54961366	19.94248488	48.37307966	20.97181771	55.93516486	22.53993357	6.728365798	22.88079188	5.532264471	12.39343294	61.11294803	166.8110043	81.2329598	8.164677443	15.70986106	46.98416075	25.8917902	18.59758762	7.239518451	63.95832799	9.742203429	4.557854775
ENSG00000005381.8	37.7104093	3.604449314	10.79175971	0.912902386	11.00839622	2.914466546	4.47710273	13.63157632	19.24503684	0	28.06824327	0.901308212	5.30509387	66.69038856	6.207386311	1.43702453	2.833234602	6.609677952	1.715923857	19.1999473	16.88309394	2.765130831	5.436640911	21.93673337	28.31594907	36.22404877	88.39137163	5.201523132	6.728365798	2.080071989	2.766132235	19.47539462	1.566998667	5.53401436	0.912729885	0	4.363850296	0.824283522	7.061397327	1.062719292	9.872070616	17.09777085	6.199584	34.18391081
ENSG00000005421.9	20.49478766	45.95672875	3.854199898	21.90965727	46.39252694	11.65786618	5.596378413	3320.651993	1.749548803	320.3637763	61905.59008	957.1893207	254.6445058	39534.57534	53915.28837	2397.675428	12.04124706	22543.40827	22.30701014	209.6634245	30098.80469	187.3376138	467.5511183	37629.47472	1023.503576	39962.75191	1948.753521	181.1863891	42232.27002	10.40035995	14.75270526	2450.358742	15.66998667	4567.142994	3465.635375	377.0596492	1509.019432	553.0942432	229.1031133	51.54188568	792.3982014	973.3064369	114.2494766	48905.78174
ENSG00000005471.19	102.4739383	52.26451505	69.37559817	60.2515575	90.42611183	20.40126582	24.62406502	2008.385578	608.8429835	145.6198983	13794.46202	516.4496053	6.631367338	8482.504422	16104.02922	12.21470851	22.66587682	5794.484338	13.72739085	101.3757218	7406.05054	15.89950228	23.10572387	5811.240094	678.992862	10491.62844	502.7259261	18.20533096	12992.47436	24.96086387	8.298396706	6166.618134	14.88648734	1291.797066	500.1759772	14.10262467	11.34601077	555.5670938	251.071905	5.844956108	38.83014442	313.4591322	58.45322057	14295.7115
ENSG00000005513.10	164.7780928	43.25339177	236.6478737	11.86773102	36.95675875	13.11509946	42.53247594	35.44209844	1795.037072	58.24795933	0	60.38765018	1958.905912	79.51546328	20.6912877	9.340659446	9.916321107	4.406451968	242.8032257	1487.611917	20.63489259	154.8473266	36.01774603	15.95398791	51.32265768	17.15875995	33.14676436	55.4829134	1.68209145	39.52136779	33.19358682	19.47539462	14.10298801	218.1982805	8.214568968	34.14319658	140.5159795	22.25565509	135.7357486	387.8925417	42.77897267	231.1365319	11.51351314	13.67356432
ENSG00000005844.19	1255.100797	421.7205697	395.4409095	667.3316445	1287.982358	357.0221518	348.0947373	841.5226451	12289.70557	112.6127214	1094.661488	279.4055456	411.8079117	2793.301275	1444.251882	199.7464097	374.6952761	2231.867922	340.6108856	146.6875974	1427.559387	258.5397327	716.27744	2425.006162	401.7325274	1426.083604	899.7965409	195.0571174	1061.399705	249.6086387	417.6859675	879.9337389	395.6671635	1802.507534	311.2408909	148.4486808	168.4446214	396.4803741	247.9335061	27.09934195	595.6149271	733.937645	1305.455259	1260.246845
ENSG00000005981.13	8.197915065	2.703336986	26.97939929	63.90316705	0.786314016	0	1.119275683	26.35438089	1.749548803	5.824795933	228.8641374	2.703924635	1.326273468	48.73528395	148.9772715	12.93322077	4.249851903	189.4774346	1.715923857	96.76773441	166.95504	2.765130831	3.397900569	109.6836668	5.30924045	257.3813992	18.64505495	1.733841044	134.567316	1.040035995	0.922044078	37.18029883	12.53598934	19.764337	7.301839083	1.484486808	1.745540118	18.13423748	13.33819495	2.125438585	66.47194215	5.066006178	0.885654857	82.04138595
ENSG00000006016.11	433.669707	147.7824219	133.3553165	49.29672887	80.20402962	8.743399637	99.61553575	85.42454497	6.998195213	11.64959187	6.477286909	87.42689653	68.96622031	148.7708668	22.76041647	43.1107359	70.1225564	4.406451968	12.011467	201.9834456	63.78057709	120.2831912	51.64808865	51.85046069	90.25708765	5.719586649	165.7338218	47.68062871	6.728365798	141.4448953	24.89519012	279.7374864	162.9678614	122.5388894	105.8766667	112.8209974	109.9690275	40.38989258	80.0291697	110.5228064	57.25800957	126.0169037	46.93970743	9.11570955
ENSG00000006047.13	39.34999231	0.901112329	3.854199898	388.8964166	0	4.371699818	49.24813003	5.45263053	18.37026243	80.57634374	151.1366945	5.40784927	5.968230604	159.0309266	111.7329536	102.0287416	14.87448166	66.09677952	6.005733499	602.1103474	208.2248252	5.530261663	113.489879	35.89647279	10.02856529	80.07421308	2.071672773	29.47529775	191.7584252	0	47.94629208	2117.506543	2.350498001	26.08892484	20.08005748	317.6801769	8.727700592	6.594268176	3.922998515	5.844956108	132.2857462	231.7697826	5.313929143	66.08889424
ENSG00000006071.15	10.65728958	1.802224657	2280.9155	3.651609546	2.358942048	109.2924955	8.95420546	0.908771755	13.12161602	3.883197289	53.97739091	392.9703803	20.55723875	5.130029889	4.13825754	178.1910417	29.04065467	4.406451968	17.15923857	3.839989461	11.25539596	152.7734784	13.59160228	17.94823639	0.589915606	1.906528883	6.215018318	158.6464555	11.77464015	2.080071989	45.18015984	35.40980841	1.566998667	24.50777788	2.738189656	25.23627573	11.34601077	20.60708805	25.1071905	9.564473631	468.5942852	167.1782039	10.62785829	11.39463694
ENSG00000006283.18	3.279166026	16.22002191	12.33343967	4.564511932	5.504198111	2.914466546	4.47710273	56.34384881	35.86575047	72.80994916	2.159095636	11.71700675	1.326273468	74.38543339	2.06912877	12.21470851	31.16558062	0	27.45478171	6.143983137	1.875899326	28.34259102	5.436640911	1.994248488	249.5343012	1.906528883	17.26393977	194.1901969	0	13.52046793	11.98657302	49.57373177	36.04096935	6.32458784	6.389109197	11.87589446	10.47324071	44.51131019	56.49117861	0.531359646	10.53020866	9.498761583	5.313929143	0
ENSG00000006453.14	1927.329832	3171.915396	8708.95009	3291.013103	2268.515936	4298.838155	2479.195637	4911.911336	80.47924495	4721.967903	3124.211386	5234.798093	3477.489032	2547.05984	3306.467775	2332.290812	3363.049473	2668.106667	3320.312663	3204.087206	1911.541413	3401.110922	3220.530159	2468.879628	2661.699212	2011.387971	2619.284942	4855.621843	2968.891408	3524.681986	3976.77611	3859.669116	3933.166655	3359.93729	2480.799828	2401.899655	2949.9628	1843.922239	1736.319143	4484.675414	7413.266894	3180.818629	1410.848187	1296.709683
ENSG00000006611.17	1912.573585	8994.002151	1757.515154	4686.840852	2465.09444	13670.30533	21164.38388	4466.613176	0.874774402	6919.857569	97.15930363	10463.28703	2364.745593	76.95044834	95.17992343	2458.030459	5489.392042	154.2258189	6578.852067	3877.621357	305.7715902	3533.14592	8377.863643	249.281061	1027.043069	51.47627984	4704.768866	6139.531136	104.2896699	14361.85705	16256.55915	1903.277202	2934.205005	2345.631515	4356.459743	4353.999807	4574.18788	7807.61352	6240.706037	3691.886821	4345.027347	4310.538006	1548.12469	141.293498
ENSG00000006747.15	247.577035	42.35227944	1523.1798	793.3121738	251.6204851	211.2988246	23.50478933	25.44560914	17.49548803	6.795595255	8.636382545	27.03924635	36.47252036	0	8.276515081	8.622147181	39.66528443	41.8612937	78.93249742	280.3192306	30.01438922	100.9272753	60.48263013	9.971242441	31.8554427	11.4391733	27.62230363	561.7644982	1.68209145	15.60053992	77.45170259	3.540980841	71.29843937	37.15695356	32.85827587	66.80190635	89.02254603	149.1953175	80.81376941	25.50526302	350.1294378	81.05609884	252.4116343	11.39463694
ENSG00000007038.11	27.05311972	5.406673971	16.95847955	2437.449372	2.358942048	397.8246835	557.3992899	0	135.5900323	1209.615955	2.159095636	3.605232846	258.6233262	23.0851345	16.55303016	2.155536795	2.833234602	2.203225984	0.857961928	16.89595363	7.503597305	0	366.2936813	11.96549093	210.0099556	5.719586649	450.9341068	267.0115208	8.410457248	536.6585732	2.766132235	3.540980841	6.26799467	586.6055222	1.825459771	881.0429204	619.666742	756.6922732	428.3914378	0.531359646	1.316276082	19.63077394	106.2785829	13.67356432
ENSG00000007062.12	5099.922962	2600.61018	3205.923475	28.29997398	9162.130913	5505.427305	9697.404514	249.0034609	9.622518418	3657.971846	105.7956862	3247.413486	900.5396844	253.9364795	295.8854141	1648.985648	89.95519862	361.3290614	335.463114	1972.218587	943.5773611	4859.717436	4182.13602	402.8381946	6861.898324	297.4185057	2159.373587	6891.151229	218.6718884	5405.067064	1359.092972	35.40980841	5638.061205	239.5437644	240.0479598	1883.813759	9167.576701	3795.825619	20358.00849	4632.924755	4.606966287	2949.682097	1377.193303	323.607689
ENSG00000007171.18	9.017706572	64.88008765	15.41679959	61.16445989	17.29890835	4.371699818	39.17464889	55.43507705	161.8332643	12.62039119	79.88653854	12.61831496	74.93445091	7.695044834	14.48390139	112.8064256	58.08130934	15.42258189	70.35287813	48.3838672	11.25539596	71.2021189	260.2791836	27.91947883	53.0924045	36.22404877	48.33903136	21.67301305	75.69411523	84.24291556	40.56993945	88.52452102	11.75249001	30.04179224	57.50198278	31.17422296	115.2056478	30.49849031	131.0281504	33.47565771	288.264462	25.33003089	81.48024686	11.39463694
ENSG00000007174.18	22.95416218	62.17675067	53.18795859	107.7224816	54.2556671	8.743399637	76.11074641	4.543858775	6.998195213	13.59119051	6.477286909	0	15.25214488	7.695044834	8.276515081	83.34742275	14.87448166	6.609677952	9.437581213	145.1516016	16.88309394	53.2287685	17.66908296	9.971242441	26.54620225	0	9.667806272	9.536125741	5.046274349	14.56050392	10.14248486	5.311471261	3.917496669	119.3765955	52.02560346	2.968973616	16.58263112	8.24283522	84.73676792	5.844956108	2.632552164	12.03176467	15.94178743	0
ENSG00000007216.15	18.03541314	12.6155726	10.02091974	10972.17378	24.37573449	30.60189873	81.70712483	11.81403281	0.874774402	45.62756814	118.75026	46.868027	13.92587141	174.4210162	101.3873097	96.28064352	35.41543253	204.9000165	2.573885785	3.839989461	151.9478454	30.41643914	26.50362444	175.493867	13.56805893	150.6157817	29.69397641	3.467682088	121.1105844	17.68061191	0.922044078	8.852452102	0.783499334	21.34548396	78.49477014	220.446291	0	10.71568579	0	53.66732426	49924.37738	125.3836529	0	66.08889424
ENSG00000007264.15	253.3155755	79.29788491	119.4801968	115.0257007	93.57136789	128.236528	284.2960234	102.6912083	1842.27489	105.8171261	82.04563418	51.37456806	27.85174282	418.097436	173.8068167	31.61453966	66.58101315	127.7871071	48.90382992	15.35995784	129.4370535	260.6135808	91.74331537	225.3500792	44.83358602	127.7374352	107.7269842	69.35364175	136.2494074	319.2910503	68.23126181	143.4097241	85.40142737	173.1355921	80.32022991	36.36992679	86.40423586	49.45701132	20.39959228	31.88157877	60.54869978	94.35436506	85.02286629	214.2191744
ENSG00000007306.15	127.0676835	7711.719307	1148.55157	352.3803211	7781.363501	29074.71826	13239.91205	432.5753554	3.499097607	157.2694902	0	21.63139708	44.43016116	89.77552306	2.06912877	177.4725295	5835.754972	0	20251.33336	49.1518651	5.627697979	2530.094711	1244.990769	157.5456306	22001.49242	13.34570218	76.65189258	9.536125741	8.410457248	2402.483148	18812.46533	0	28.20597601	762.1128347	4791.831898	46364.23422	1959.368783	1179.54972	1541.738416	113.1796046	1.974414123	134.8824145	40.74012343	0
ENSG00000007402.12	101.6541468	38.74783013	294.4608722	33.7773883	36.95675875	40.80253164	50.36740571	29.08069616	166.2071363	43.6859695	36.70462582	58.58503376	116.0489284	97.47056789	31.03693155	58.91800573	101.9964457	66.09677952	86.65415477	88.31975759	41.26978518	60.83287829	88.3454148	83.7584365	64.89071661	61.00892425	57.31628004	33.80990036	52.14483494	38.4813318	146.6050085	79.67206892	40.74196535	51.3872762	135.084023	37.8544136	82.04038556	38.74132553	54.13737951	106.2719292	60051.80555	62.69182645	24.798336	59.25211207
ENSG00000007908.16	174.6155909	35.14338081	23.12519939	216.3578656	40.10201481	0	76.11074641	147.2210243	48.98736649	4.853996611	207.2731811	65.79549945	49.0721183	677.1639454	225.535036	2.155536795	286.8650035	88.12903936	2.573885785	17.66395152	191.3417313	47.00722413	133.1977023	237.3155701	184.6435845	999.0211346	247.9101751	0	82.42248103	5.200179973	13.83066118	5.311471261	159.8338641	345.4806108	461.841322	14.10262467	203.3554238	52.75414541	12.55359525	0.531359646	11.1883467	550.294921	2.656964571	77.48353117
ENSG00000008118.10	96.73539777	19.82447123	26.97939929	35.60319307	35.38413072	20.40126582	21.26623797	30.89823967	40.23962247	5.824795933	17.27276509	7.210465693	19.89410201	43.60525406	2.06912877	17.24429436	17.70771626	8.812903936	19.73312435	4.607987353	13.13129528	132.7262799	44.1727074	39.88496976	30.67561149	19.06528883	49.02958895	35.5437414	8.410457248	117.5240674	33.19358682	5.311471261	26.63897735	19.764337	18.25459771	22.26730212	41.89296284	28.84992327	11.76899554	19.66030691	11.84648474	21.53052625	29.22661029	11.39463694
ENSG00000008226.20	50.8270734	12.6155726	56.27131851	20.99675489	15.72628032	20.40126582	29.10116775	21.81052212	78.72969615	26.2115817	88.52292109	58.58503376	55.70348564	87.21050811	103.4564385	53.88841988	31.16558062	132.193559	19.73312435	39.93589039	105.0503623	20.04719853	37.37690626	77.77569104	33.03527391	131.5504929	27.62230363	13.87072835	121.1105844	14.56050392	16.59679341	8.852452102	17.23698534	33.99465964	38.33465518	24.49403233	65.45775444	20.60708805	32.95318752	140.8103062	23.69296948	34.82879247	27.45530057	31.90498342
ENSG00000008277.14	361.5280544	164.0024438	793.965179	126.8934317	323.9613746	48.088698	29.10116775	64.5227946	218.6936004	378.6117357	60.45467781	15.3222396	65.65053664	28.21516439	39.31344663	187.5317012	489.4412775	28.64193779	401.5261825	103.6797154	45.02158383	313.1510666	251.4446421	67.8044486	40.70417678	24.78487548	310.0603583	30.34221827	18.50300595	218.4075589	10.14248486	132.7867815	263.2557761	278.281865	167.9422989	117.2744578	84.65869574	368.4547343	251.071905	61.63771895	9.213932575	122.8506498	75.28066286	18.2314191
ENSG00000008394.13	1615.809059	2042.821649	2049.663506	2327.901085	10325.87566	1916.261754	4545.378547	8728.752706	29.74232966	3446.337594	84519.95778	8050.484946	2631.989696	45118.61287	47267.17763	2233.854632	4878.829985	51683.27513	2306.201664	10626.78683	39360.11966	3880.861122	9115.887647	56606.74334	3494.070132	82508.85047	3806.353441	5445.127798	67292.06844	2138.314005	1014.248486	19163.78831	164.5348601	6271.619417	6982.383623	9565.290746	3257.177861	6121.129434	16613.89871	4935.799753	8154.330329	4440.354415	11288.55681	56209.74401
ENSG00000009765.15	83.61873367	325.3015506	95.58415747	4125.405884	277.5688476	3392.439059	186.919039	515.2735851	0	1172.725581	6138.308894	183.8668752	16.57841834	3224.223785	5141.784994	33.05156419	959.7582215	4695.074572	51.47771571	175.1035194	2804.469493	34.56413539	1316.34668	3992.485473	289.0586467	6402.123989	207.8578348	102.2966216	6045.43667	29.12100785	105.1130249	890.5566814	1.566998667	318.6011124	6366.29095	141.7684901	552.4634474	567.9313466	80.0291697	65.35723648	10821.76381	982.1719477	36.31184914	3165.430141
ENSG00000009950.16	141.0041391	704.6698409	598.9426642	3856.09968	349.1234231	1977.465551	7710.690177	2571.824067	19.24503684	648.4939472	27925.74296	1936.911347	1043.777219	16316.06006	16979.27069	964.2434597	218.867373	20569.31779	423.8331926	963.8373546	27440.65534	568.9256685	629.9707655	20441.047	1336.158847	27705.67773	2330.631869	1192.882638	17961.3725	3593.324361	3510.221807	12618.28523	542.9650383	3392.350803	811.4168681	677.6682278	274.0497986	1179.54972	324.824277	532.4223654	757.5168852	487.6030946	122.2203703	15227.7928
ENSG00000010030.14	363.9874289	41.45116711	202.7309146	1110.089302	426.1821966	252.1013562	418.6091053	56.34384881	240.5629604	32.03637763	90.68201672	23.4340135	322.2844526	105.1656127	43.45170417	68.97717744	497.9409813	77.11290944	127.8363273	44.54387774	69.40827507	194.2504409	210.6698353	73.78719406	76.09911312	120.1113196	64.22185595	241.8708256	74.01202378	274.5695026	583.6539017	221.3113025	88.53542471	273.5384241	58.41471266	235.291159	192.009413	152.4924516	81.59836911	117.4304818	139.5252647	53.19306486	264.8108023	34.18391081
ENSG00000010438.17	221.3437068	9.912235614	1591.784558	2809.000643	8.649454175	394.9102169	624.5558309	7.27017404	0.874774402	174.743878	377.8417363	25.23662993	6.631367338	97.47056789	182.0833318	7.18512265	4.249851903	66.09677952	5.147771571	519.934573	75.03597305	57.37646475	331.6350955	323.0682551	29.49578028	219.2508215	119.4664632	59.81751601	181.6658766	4.160143978	0	231.9342451	730.221379	41.10982096	708.278391	685.8329052	54.11174367	614.0912239	2.353799109	191.2894726	39.48828246	259.6328166	1394.9064	170.9195541
ENSG00000010932.17	48.36769889	1475.120882	238.9603937	1312.753632	31.45256064	2845.976582	956.9807086	20.90175036	13.12161602	875.6609886	84.20472981	510.1404478	161.1422263	212.8962404	10.34564385	581.9949347	23.37418547	17.62580787	28.31274364	19.1999473	31.89028855	12.44308874	136.5956029	69.79869708	101.4654842	76.26115532	949.5166874	186.3879122	445.7542341	821.6284357	0.922044078	15.93441378	352.5747002	197.64337	627.9581611	54.92601189	9.600470651	203.5980299	2.353799109	88.73706091	4.606966287	126.6501544	7.970893714	82.04138595
ENSG00000011028.14	5390.948947	1950.007079	5567.006333	1039.795818	1674.06254	814.5933995	1470.728247	2673.606503	696.3204237	228.1378407	1273.866425	746.2831992	5681.755535	2126.397389	610.3929872	1118.005084	1421.575462	1280.074297	1041.565781	1104.380969	1378.786005	2810.064207	2157.666861	2085.983919	3586.686882	976.142788	2883.768499	975.2855872	1127.001271	2270.398576	1182.060509	277.966996	2229.839104	1595.377283	1015.868362	2381.11684	2779.772638	1144.929812	1344.803891	1848.068849	823.9888274	1633.153741	5288.245152	706.4674901
ENSG00000011347.10	1358.394526	255.014789	1207.906248	94.94184819	97.50293797	116.5786618	157.8178712	519.8174438	41.11439688	1368.827044	21167.77362	4240.655136	346.8205118	3072.887904	8903.461098	681.1496273	3196.59694	2075.438877	650.3351417	1132.028893	5903.455179	134.1088453	350.6633387	5781.326367	1408.12855	18617.25454	401.9045179	126.5703962	27391.17716	57.2019797	256.3282538	4362.488396	148.8648734	447.4645897	469.1431611	29.68973616	301.1056704	28.84992327	284.8096922	1490.995167	743.0378483	461.6398129	49.596672	17889.57999
ENSG00000011465.18	42929.20203	6671.83568	22981.05231	2324.249476	4980.512977	2091.129746	6519.780851	9294.91751	4355.501746	233.9626366	16381.05859	2468.683192	4194.339841	31541.98877	13660.38814	3181.57231	6715.474316	14237.24631	2192.092727	1314.812391	14797.09388	15680.36566	11622.85869	28990.39027	6198.243268	14809.91636	13434.10737	1968.776505	17359.18376	6144.532656	1048.364117	1423.474298	9313.45658	9882.959074	6152.712157	4747.388811	5462.6678	5111.38212	1951.299461	6105.853694	1691.414765	9543.089137	4303.396951	14184.04406
ENSG00000011590.14	53.28644792	14.41779726	15.41679959	27.38707159	36.17044473	7.286166364	7.834929778	12.72280457	709.4420397	15.53278916	2.159095636	4.506541058	16.57841834	23.0851345	4.13825754	15.08875757	48.16498824	15.42258189	28.31274364	6.143983137	11.25539596	9.677957909	14.9507625	5.982745464	14.15797453	7.626115532	32.45620677	11.26996679	1.68209145	28.08097185	19.36292565	7.081961681	50.92745669	90.12537672	48.37468392	28.20524935	7.854930532	8.24283522	3.922998515	9.033113985	9.872070616	45.5940556	45.16839771	0
ENSG00000012124.17	476.2988653	361.3460437	118.7093569	89.46443387	818.5528906	447.3706147	68.27581664	856.0629932	23238.38198	85.43034035	17.27276509	1627.76263	94.16541619	87.21050811	39.31344663	1018.850392	536.8979571	207.1032425	3539.950917	18.43194941	399.5665565	445.1860638	343.8675376	77.77569104	71.37978827	232.5965237	632.5507532	254.8746334	26.91346319	158.0854712	1507.542068	21.24588504	371.3786842	920.2275307	454.5394829	1007.224299	187.6455627	75.0098005	446.437231	281.0892528	16.45345103	1923.182595	43.397088	150.4092076
ENSG00000012171.20	2044.560017	975.9046518	4544.10168	539.5253104	451.3442451	1157.043219	1217.771943	75.42805566	76.98014734	1254.272724	174.8867465	192.8799573	285.1487955	279.586629	171.7376879	1232.967047	1940.765702	334.8903496	1065.588715	8185.321534	851.6582941	676.7657709	864.4259048	664.0847465	316.1947646	381.3057766	718.8704521	235.802382	185.0300595	934.9923591	620.5356648	322.2292565	5319.176977	634.8305045	692.761983	2919.985551	320.3066117	1420.240508	1548.015214	1485.150211	303.4016369	1162.015167	766.0914514	214.2191744
