	TCGA.AB.2805.03A	TCGA.AB.2806.03A	TCGA.AB.2808.03A	TCGA.AB.2810.03A	TCGA.AB.2812.03A	TCGA.AB.2813.03A	TCGA.AB.2814.03A	TCGA.AB.2815.03A	TCGA.AB.2817.03A	TCGA.AB.2818.03A	TCGA.AB.2819.03A	TCGA.AB.2820.03A	TCGA.AB.2821.03A	TCGA.AB.2822.03A	TCGA.AB.2823.03A	TCGA.AB.2825.03A	TCGA.AB.2826.03A	TCGA.AB.2828.03A	TCGA.AB.2830.03A	TCGA.AB.2834.03A	TCGA.AB.2835.03A	TCGA.AB.2836.03A	TCGA.AB.2839.03A	TCGA.AB.2840.03A	TCGA.AB.2842.03A	TCGA.AB.2843.03A	TCGA.AB.2844.03A	TCGA.AB.2846.03A	TCGA.AB.2847.03A	TCGA.AB.2849.03A	TCGA.AB.2851.03A	TCGA.AB.2853.03A	TCGA.AB.2856.03A	TCGA.AB.2857.03A	TCGA.AB.2858.03A	TCGA.AB.2861.03A	TCGA.AB.2862.03A	TCGA.AB.2863.03A	TCGA.AB.2866.03A	TCGA.AB.2867.03A	TCGA.AB.2869.03A	TCGA.AB.2870.03A	TCGA.AB.2871.03A	TCGA.AB.2872.03A	TCGA.AB.2873.03A	TCGA.AB.2874.03A	TCGA.AB.2875.03A	TCGA.AB.2876.03A	TCGA.AB.2877.03A	TCGA.AB.2878.03A	TCGA.AB.2880.03A	TCGA.AB.2881.03A	TCGA.AB.2882.03A	TCGA.AB.2883.03A	TCGA.AB.2884.03A	TCGA.AB.2885.03A	TCGA.AB.2886.03A	TCGA.AB.2889.03A	TCGA.AB.2890.03A	TCGA.AB.2891.03A	TCGA.AB.2892.03A	TCGA.AB.2893.03A	TCGA.AB.2894.03A	TCGA.AB.2895.03A	TCGA.AB.2897.03A	TCGA.AB.2898.03A	TCGA.AB.2899.03A	TCGA.AB.2900.03A	TCGA.AB.2901.03A	TCGA.AB.2908.03A	TCGA.AB.2909.03A	TCGA.AB.2910.03A	TCGA.AB.2911.03A	TCGA.AB.2912.03A	TCGA.AB.2913.03A	TCGA.AB.2914.03A	TCGA.AB.2915.03A	TCGA.AB.2916.03A	TCGA.AB.2917.03A	TCGA.AB.2918.03A	TCGA.AB.2919.03A	TCGA.AB.2921.03A	TCGA.AB.2924.03A	TCGA.AB.2925.03A	TCGA.AB.2927.03A	TCGA.AB.2928.03A	TCGA.AB.2929.03A	TCGA.AB.2930.03A	TCGA.AB.2931.03A	TCGA.AB.2932.03A	TCGA.AB.2933.03A	TCGA.AB.2934.03A	TCGA.AB.2935.03A	TCGA.AB.2936.03A	TCGA.AB.2937.03A	TCGA.AB.2938.03A	TCGA.AB.2939.03A	TCGA.AB.2940.03A	TCGA.AB.2941.03A	TCGA.AB.2942.03A	TCGA.AB.2943.03A	TCGA.AB.2944.03A	TCGA.AB.2946.03A	TCGA.AB.2948.03A	TCGA.AB.2950.03A	TCGA.AB.2955.03A	TCGA.AB.2956.03A	TCGA.AB.2959.03A	TCGA.AB.2963.03A	TCGA.AB.2965.03A	TCGA.AB.2966.03A	TCGA.AB.2970.03A	TCGA.AB.2971.03A	TCGA.AB.2973.03A	TCGA.AB.2975.03A	TCGA.AB.2976.03A	TCGA.AB.2980.03A	TCGA.AB.2983.03A	TCGA.AB.2984.03A	TCGA.AB.2986.03A	TCGA.AB.2987.03A	TCGA.AB.2991.03A	TCGA.AB.2992.03A	TCGA.AB.2995.03A	TCGA.AB.2996.03A	TCGA.AB.2998.03A	TCGA.AB.3000.03A	TCGA.AB.3001.03A	TCGA.AB.3002.03A	TCGA.AB.3007.03A	TCGA.AB.3008.03A	TCGA.AB.3009.03A	TCGA.AB.3011.03A	TCGA.AB.3012.03A
ENSG00000114547.10	7.594175428	18.98793793	5.979482688	16.75765765	40.71076138	0	12.4675746	3.556135274	13.29956848	10.71613053	8.722208594	17.65733217	21.39683877	29.21977453	0	6.894510902	18.1626183	0	17.52189637	1.936936609	3.17116929	6.956175042	11.55389316	1.0497815	3.554268227	5.936772965	0.88228055	5.484061198	22.01212369	49.8311912	7.316095678	5.786733744	3.382040138	14.4885523	4.768895282	12.00570291	4.484101616	18.09736065	17.12114923	15.13413079	12.5772919	5.814821292	26.95443074	20.23169662	11.51337123	7.638327914	7.374379693	6.835637049	34.9214598	7.386561101	5.158655083	3.521918404	22.68293061	12.52524497	6.449663252	1.059499873	3.47781049	5.816413308	11.46169052	12.86042121	10.45953288	1.830200185	13.9802269	22.40362421	12.38481194	21.62432421	16.14002211	9.370222958	17.13993754	13.06010898	1.934436575	13.41771409	7.269914992	6.671912962	13.71351196	2.234956324	0	21.86974158	58.88428277	3.452754495	31.74060911	13.6541091	4.537026942	6.691069862	17.58907852	30.77319545	6.787606306	4.495396972	18.60335201	4.74177962	20.36335788	13.79137323	16.55423029	5.368937712	3.720174859	9.75465433	6.39109422	5.753563313	13.54367532	5.425534196	14.4668148	3.954445792	1.81596283	18.68520158	10.34463711	43.53663142	17.92535346	31.12372893	11.21221958	7.803421548	21.1149235	1.662434783	32.69813059	10.11787282	27.09231729	11.5383823	1.747081687	5.302618058	30.43904001	2.675462411	16.69992335	10.88186949	10.99340408	44.44526003	11.86267577	3.833651816	4.869230893	23.09968658	23.23627843	14.42625249	3.591360516	45.16220234	49.14188691	28.45114499
ENSG00000114631.11	11.81316178	1983.100237	100.7969939	120.655135	181.7090081	171.8578168	201.2622758	11.55743964	93.09697935	34.82742422	781.50989	1141.420401	118.6551968	12.03167187	47.81815446	217.1770934	4.273557247	30.72613377	121.6798359	44.549542	152.2161259	94.40523272	66.43488565	16.79650401	79.08246805	256.7654307	22.93929429	25.59228559	357.2736999	5.813638973	227.8441226	143.8416673	240.1248498	270.7548211	732.5023152	640.6679645	45.96204156	111.1695012	11.7707901	18.37715881	340.4852593	29.07410646	147.2867108	51.59082639	161.1871972	7.638327914	599.1683501	132.8066627	107.6745011	388.7177779	396.1847104	20.25103083	55.5340715	187.8786746	81.08148088	140.9134831	912.0558011	7.755217744	288.6262068	292.5745826	21.96501905	165.6331167	69.90113449	201.6326179	19.1401639	84.43783739	528.3167237	134.696955	415.3914276	229.054219	354.0018933	1790.817574	48.46609995	45.59140524	37.97587928	20.11460692	193.9402238	106.7757971	307.0394745	328.8748657	29.36006342	94.21335281	104.3516197	257.1282561	144.6213122	37.61168333	133.2067737	241.2529708	252.3585143	132.7698294	369.7557088	79.79294509	289.6990302	93.06158701	1082.570884	156.0744693	184.4287189	36.43923431	381.7623482	26.04256414	108.9266056	86.99780743	335.0451421	13.81080116	1467.057626	140.1335324	376.4324227	20.39140861	320.3491308	125.7217916	5.278730875	26.59895652	57.76669737	40.47149127	85.14728292	204.14061	55.906614	97.2146644	25.87318401	215.3747241	89.46387509	12.0909661	43.97361633	427.0230866	40.53080888	73.79779746	75.96000193	69.29905974	1034.567635	163.4975283	449.8179046	263.6212276	26.80466559	33.5317066
ENSG00000114638.8	11.81316178	6.076140137	7.687906313	82.11252246	19.85890799	5.145443617	43.63651111	6.223236729	8.866378986	5.358065264	2.616662578	47.92704447	3.890334322	3.437620533	3.608917318	11.4908515	32.05167935	4.955828027	15.57501899	6.779278131	10.5705643	5.962435751	6.739771008	11.5475965	6.219969397	8.905159448	11.46964715	0.9140102	10.1594417	3.322079413	3.135469576	6.613409993	2.254693425	6.338741632	8.584011507	12.00570291	2.242050808	1.723558158	22.47150837	2.162018684	5.390267957	4.84568441	3.850632963	7.081093818	5.756685615	6.547138212	1.843594923	2.929558735	2.91012165	5.539920825	3.09519305	7.92431641	17.20774047	30.06058793	3.685521858	3.17849962	5.216715736	4.84701109	5.209859329	4.286807071	14.64334603	0	13.10646272	0	3.377675983	6.178378346	11.83601621	4.685111479	2.016463241	5.023118837	1.934436575	25.04639964	82.39236991	8.89588395	13.71351196	0	7.423549235	18.01037542	19.34769291	5.179131743	0	0.682705455	6.351837718	7.646936985	18.56624955	7.693298864	16.96901576	1.498465657	4.853048351	1.896711848	65.37709635	0.985098088	7.357435686	8.053406568	6.200291432	35.47147029	2.73904038	5.753563313	34.70566801	2.170213678	9.360880167	6.920280136	17.25164688	11.37360096	6.582950886	84.35222337	0.943439656	112.6893634	20.8226935	4.335234193	3.167238525	39.89843478	20.70881604	11.38260692	20.31923797	0.887567869	5.241245062	9.72146644	0	10.70184964	8.349961675	4.83638644	4.397361633	12.20065962	8.897006828	5.750477724	6.81692325	2.309968658	13.27787339	3.847000665	2.693520387	9.452553979	2.233722132	7.112786248
ENSG00000114757.19	118.975415	59.24236634	51.25270875	56.976036	216.4620971	26.75630681	86.38248119	113.7963288	90.8803846	12.50215228	91.58319023	73.15180472	38.90334322	63.59597987	36.08917318	76.98870507	57.69302284	97.13422932	23.36252849	29.05404913	19.02701574	18.88104654	35.6245039	124.9239985	47.09405401	23.74709186	46.76086913	73.12081598	53.33706894	240.0202376	15.67734788	23.14693497	14.65550727	39.84351883	41.96627848	38.19996381	51.56716858	47.39784933	87.74588981	30.26826157	12.5772919	31.01238022	25.02911426	211.4212297	32.23743945	82.93041735	35.95010101	24.41298946	62.08259521	57.24584853	59.84039897	42.26302085	36.761991	132.7675967	17.50622883	19.07099772	122.5928198	22.29625101	62.51831194	122.1740015	246.844976	38.43420388	63.78478522	8.146772441	96.82671151	11.32702697	80.70011054	49.19367053	18.14816916	50.23118837	66.73806185	108.236227	23.02139748	76.72699907	50.63450571	75.98851501	25.98242232	90.05187711	192.6357251	17.26377248	23.80545683	29.35633457	39.92583709	70.73416711	172.9592721	26.49914053	42.42253941	27.72161466	32.35365568	81.55860947	162.906863	19.70196175	91.96794608	53.68937712	28.52134059	21.28288218	52.04176722	101.6462852	58.40709983	28.21277782	50.20835726	49.4305724	80.81034593	56.05560473	112.8505866	96.59690096	83.96612938	176.0100533	37.64102287	39.88415458	63.3447705	101.4085217	71.9358873	43.00095947	71.60112427	52.36650429	54.15953231	84.84188893	76.09760003	14.71504326	41.74980837	139.0461102	12.09274449	90.63347143	19.77112628	89.13240472	47.71846275	88.93379333	142.737139	49.04925848	88.88617277	121.832918	50.25874798	69.09563783
ENSG00000114805.18	21.09493174	49.36863862	95.671723	10.05459459	138.0194105	18.52359702	2222.790444	168.0273917	285.9407223	32.14839159	18.31663805	75.67428075	164.3666251	489.0015209	184.0547832	3.447255451	1.068389312	204.1801147	99.29074609	59.07656657	2.11411286	72.5429683	516.0738943	186.8611071	24.87987759	23.74709186	62.64191902	239.4706723	97.36131631	215.9351618	61.664235	69.44080492	27.05632111	97.79772803	98.2392428	0	739.8767666	57.73919828	3.210215481	67.02257919	78.15888538	513.6425475	952.069	16.1853573	14.9673826	41.46520868	36.87189847	22.4599503	16.49068935	249.2964371	33.01539253	193.7055122	237.7796864	8.767671479	46.06902323	57.21299315	35.64755753	940.3201515	111.4909896	52.51338662	473.8168395	1.830200185	0.873764181	119.146547	391.810414	129.7459453	2.152002948	26.93939101	165.3499857	476.1916658	355.9363298	0.894514273	50.88940495	14.45581142	357.6061966	898.4524422	12.99121116	10.2916431	10.09444848	34.52754495	84.90612936	89.43441462	32.66659398	26.76427945	31.26947292	60.69157992	367.3791913	19.48005355	71.17804249	16.12205071	21.43511356	119.1968686	80.93179255	39.37220989	50.84238974	623.4110904	145.1691401	211.9229153	131.2043547	210.5107268	493.5736816	58.32807544	134.3812494	25.99680219	18.8084311	131.970414	3.773758624	42.92928128	75.28204574	77.16716864	1177.156985	122.1889565	2.179875373	2.529468204	17.41648969	170.4130309	967.009714	64.51518638	79.14150403	156.514551	11.92851668	1900.699871	127.5234874	51.41706553	43.49647782	171.5559188	79.85538664	4182.198255	252.2795944	577.0500998	320.5289261	117.6317829	46.90816478	2815.647242
ENSG00000114854.8	1.68759454	3.038070069	5.125270875	0	0	3.08726617	3.562164173	1.778067637	9.974676359	2.679032632	0	3.783714037	6.808085064	1.718810267	2.706687988	1.14908515	3.205167935	6.938159237	4.867193436	0	1.05705643	0	4.814122148	3.149344501	0	5.936772965	0.88228055	0.9140102	2.539860425	1.661039707	1.045156525	0.826676249	5.636733564	2.716603557	3.815116225	4.36571015	4.484101616	0.861779079	6.420430962	2.162018684	2.695133979	3.876547528	6.738607685	2.023169662	2.302674246	4.364758808	2.765392385	0.976519578	1.9400811	4.616600688	1.031731017	2.641438803	7.821700212	3.757573491	4.606902323	5.297499366	0.869452623	0	2.083943731	2.143403536	0	3.660400369	0.873764181	4.073386221	1.125891994	5.148648621	7.532010317	7.027667219	0	7.032366372	0	4.472571364	2.423304997	1.111985494	2.109771071	0	0	2.572910775	2.523612119	2.589565871	3.174060911	6.827054551	1.814810777	7.646936985	3.908684115	2.564432955	2.545352365	3.746164143	4.853048351	0.948355924	3.215267033	9.850980875	13.79519191	10.73787542	3.720174859	6.207507301	0	0	0.846479708	0	17.01978212	2.965834344	1.81596283	9.748800822	1.88084311	1.360519732	2.830318968	2.146464064	0	0	0	4.156086957	1.089937686	1.264734102	3.870331042	2.662703608	1.747081687	3.535078705	1.521952001	10.70184964	14.31422001	3.62728983	0	4.357378434	0.988556314	0	1.947692357	5.774921645	5.532447246	1.923500333	2.693520387	2.100567551	5.584305331	2.032224642
ENSG00000114948.13	5.906580888	3.797587586	17.08423625	1.675765765	4.964726998	15.43633085	14.24865669	7.112270547	2.216594746	9.823119651	12.21109203	0	15.56133729	8.594051333	1.804458659	2.298170301	5.341946559	3.964662421	71.06102416	2.905404913	6.34233858	18.88104654	6.739771008	6.298689002	15.10563996	19.29451214	0	5.484061198	29.63170496	9.135718386	4.180626102	7.440086242	20.29224083	16.29962134	20.02936018	50.20566672	23.54153348	5.170674473	49.22330404	31.34927091	36.83349771	5.814821292	108.7803812	16.1853573	25.32941671	12.00308672	48.85526547	20.50691115	16.49068935	27.69960413	7.222117117	9.685275612	42.23718114	255.5149974	7.371043717	8.475998986	4.347263113	8.724619962	85.44169299	11.78871945	10.45953288	1193.29052	16.60151944	6.110079331	14.63659593	16.47567559	10.76001474	5.856389349	4.032926481	151.6981889	4.836091438	32.20251382	2.423304997	4.447941975	4.219542142	5.58739081	15.77504212	56.60403704	1.682408079	1.726377248	17.45733501	7.509760006	29.03697243	11.47040548	60.58460378	3.419243939	11.87831103	7.492328287	4.853048351	9.483559241	0	6.895686613	32.18878113	24.1602197	7.440349718	53.20720544	10.95616152	17.26068994	36.39862743	14.10638891	33.18857514	1.977222896	6.355869905	31.68360267	8.463793996	9.523638122	48.11542245	24.68433674	4.004364135	6.06932787	91.84991723	3.324869565	26.15850447	25.29468204	8.708244844	6.212975086	41.05641965	15.90785417	4.565856002	1.337731205	11.92851668	7.254579661	34.07955265	115.9062664	20.7596826	4.79206477	4.869230893	12.70482762	9.958405044	25.00550432	8.080561161	4.201135102	2.233722132	6.096673927
ENSG00000115008.6	11.81316178	17.4689029	13.667389	3.351531529	19.85890799	22.63995191	10.68649252	32.89425128	18.84105534	32.14839159	14.82775461	1.261238012	2.917750742	1.718810267	10.82675195	39.06889511	9.615503806	38.65545861	17.52189637	30.99098574	8.45645144	8.943653626	61.6207635	19.94584851	39.98551755	5.936772965	17.64561099	10.9681224	9.31282156	4.152599266	24.03860009	7.440086242	7.891426989	40.74905335	3.815116225	37.10853627	12.33127944	5.170674473	4.280287308	7.567065393	20.66269384	13.56791635	22.14113954	14.16218764	47.20482204	38.19163957	11.06156954	9.765195785	0.97004055	32.31620482	8.253848133	5.282877607	32.06897087	12.52524497	7.371043717	10.59499873	13.04178934	6.785815526	6.251831194	7.501912375	31.37859864	14.64160148	30.58174634	17.31189144	7.88124396	11.32702697	19.36802653	16.39789018	22.18109565	19.08785158	4.836091438	9.839657001	60.58262494	42.25544876	17.9330541	36.87677935	5.567661926	19.29683081	30.28334543	25.03247009	13.48975887	2.73082182	27.22216165	17.20560822	6.840197201	12.82216477	8.484507882	13.48619092	7.279572527	19.91547441	15.00457949	5.910588525	25.7510249	14.31716723	33.48157373	71.82972734	11.86917498	14.38390828	167.6029821	18.44681627	5.956923743	8.897503033	31.77934952	9.748800822	28.21264665	10.88415785	16.03847415	25.75756877	11.21221958	18.20798361	9.501715575	19.118	9.809439177	34.14782076	1.935165521	52.36650429	9.60894928	35.35078705	3.043904001	18.72823687	3.578555003	6.045483051	16.49010612	27.88722198	36.57658362	20.12667203	12.66000032	16.1697806	8.851915594	11.541002	35.91360516	16.80454041	16.75291599	29.46725731
ENSG00000115041.13	0.84379727	28.86166565	11.95896538	0	1.985890799	4.116354894	9.795951475	22.22584546	149.6201454	4.465054387	52.33325156	40.3596164	13.61617013	0.859405133	11.72898128	0	1.068389312	2.973496816	6.81407081	5.810809826	1.05705643	2.981217875	3.851297719	0	22.21417642	4.452579724	0.88228055	131.6174688	7.619581276	8.305198533	3.135469576	3.306704996	1.127346713	84.21471025	11.44534868	4.36571015	33.63076212	3.447116315	1.070071827	1.081009342	17.06918186	16.47532699	5.775949444	9.10426348	4.605348492	4.364758808	19.3577467	1.953039157	8.730364951	8.309881238	1.031731017	176.0959202	21.90076059	37.57573491	4.606902323	18.01149784	67.81730456	51.37831755	5.209859329	5.358508839	20.91906576	7.320800739	27.96045379	21.38527766	3.377675983	6.178378346	92.53612676	4.685111479	6.049389722	7.032366372	7.737746301	42.04217082	6.058262494	0	1.054885536	10.05730346	0	3.859366162	79.07317973	1.726377248	3.967576138	1.36541091	3.629621553	0.955867123	9.771710287	42.74054924	36.48338389	1.498465657	5.661889743	1.896711848	87.88396558	2.955294263	27.59038382	0.894822952	363.3370779	97.5465433	12.78218844	3.835708875	11.85071591	32.55320518	3.403956424	6.920280136	2.723944245	24.37200205	106.2676357	4.081559195	66.98421557	4.292928128	5.606109789	2.601140516	1.055746175	3.324869565	53.40694663	2.529468204	5.805496563	11.5383823	14.85019434	4.418848382	3.043904001	2.675462411	7.157110007	33.85470508	9.894063674	244.884668	6.919894199	2.875238862	4.869230893	21.94470225	27.66223623	93.28976613	8.97840129	361.2976188	7.818027463	12.19334785
ENSG00000115112.8	0.84379727	25.06407807	17.93844806	13.40612612	16.88007179	28.81448425	26.71623129	81.79111129	2.216594746	8.930108774	40.12215953	172.7896077	2.917750742	8.594051333	31.57802653	520.5355731	8.547114494	10.90282166	9.734386871	5.810809826	4.22822572	0.993739292	2.888473289	30.44366351	106.6280468	5.936772965	0	15.5381734	461.4079773	9.135718386	9.406408729	12.40014374	2.254693425	241.7777165	10.49156962	41.47424642	8.968203231	13.78846526	4.280287308	17.29614947	8.085401936	239.3768099	32.73038018	1.011584831	336.1904399	55.6506748	3.687189847	1.953039157	38.80162201	30.46956454	14.44423423	45.78493926	186.156465	7.515146982	129.9146455	1741.817792	2.608357868	13.57163105	18.75549358	9.64531591	30.33264536	1.830200185	20.09657616	56.00906053	3.377675983	3.089189173	1.076001474	366.6099732	89.7326142	4.01849507	7.737746301	16.99577118	467.6978645	6.671912962	4.219542142	193.323722	21.34270405	1.286455387	315.4515149	23.30609284	12.69624364	2.048116365	0	31.54361506	1.954342057	268.4106492	249.4445317	2.996931315	11.32377949	6.638491469	0	7.8807847	36.78717843	17.89645904	388.1382436	33.69789678	18.2602692	8.630344969	91.41980843	46.65959409	127.6483659	18.78361751	2.723944245	8.124000685	378.0494652	8.163118391	220.7648795	1.073232032	62.46808051	3.468187355	6.33447705	2.493652174	2.179875373	27.82415025	119.0126795	15.97622165	2.620622531	4.418848382	3.043904001	10.70184964	78.72821007	7.254579661	10.99340408	97.60527693	5.931337885	11.50095545	9.738461786	5.774921645	3.319468348	5.770500998	15.26328219	8.402270204	3.350583198	2.032224642
ENSG00000115138.11	0	167.0938538	0.854211813	26.81225223	92.34392216	5.145443617	88.16356327	57.7871982	94.20527672	46.43656562	46.22770555	107.2052311	5.835501483	11.17226673	194.8815351	3.447255451	8.547114494	3.964662421	77.87509497	6.779278131	1.05705643	28.81843946	77.9887788	134.3720321	0.888567057	2.968386483	82.93437166	225.7605193	145.6186644	3.322079413	5.225782627	74.40086242	384.425229	191.0677835	1.907558113	3.274282612	382.2696627	2.585337236	3.210215481	4.324037367	0	11.62964258	85.67658342	1.011584831	58.71819328	22.91498374	9.217974617	1.953039157	2.91012165	5.539920825	1.031731017	7.043836809	68.83096186	3.757573491	106.8801339	1.059499873	61.7311362	0.969402218	7.29380306	60.015299	110.8710485	71.3778072	145.0448541	2.03669311	239.8149948	2.059459449	5.38000737	130.0118435	2.016463241	139.6427037	342.3952738	640.4722193	99.3555049	1.111985494	1.054885536	55.8739081	75.16343601	16.72392004	21.03010099	9.495074862	0.793515228	146.0989674	56.25913408	17.20560822	55.69874864	102.5773182	1.696901576	162.5835238	0	1.896711848	0	65.01647378	51.5020498	5.368937712	130.2061201	146.319815	0.91301346	1.917854438	185.379056	5.425534196	68.9301176	2.965834344	0.907981415	4.874400411	178.6800955	155.0992494	73.58829316	1.073232032	78.48553705	45.95348245	6.33447705	0	13.07925224	15.17680922	100.6286071	0	12.22957181	87.49319796	4.565856002	8.026387232	13.12136835	7.254579661	16.49010612	72.33248201	18.78256997	15.33460726	93.48923314	10.39485896	3.319468348	137.5302738	327.7116471	2.100567551	4.467444265	132.0946017
ENSG00000115183.15	80.16074063	27.34263062	60.64903869	48.59720717	163.8359909	258.3012696	536.996249	793.9071998	784.6745402	27.6833372	34.88883437	755.4815695	1167.100297	330.0115712	985.2344277	64.34876842	155.9848395	538.2029237	255.040936	854.1890445	25.36935432	81.48662192	51.9925192	1372.064421	54.20259046	893.4843312	382.9097585	1310.690626	1509.523713	57.30586988	20.90313051	20.66690623	198.4130214	1315.741656	35.28982508	614.4737036	1297.026392	894.5266838	40.66272942	36.75431762	308.1436516	1055.390065	80.86329222	76.88044716	184.2139397	828.2129838	21.20134162	26.36602862	580.084249	830.0648037	23.72981338	1317.197483	1170.908522	4834.744558	31.3269358	2972.956644	28.69193655	1645.075564	371.9839561	51.44168485	425.7029883	2950.282698	26.21292543	587.5859623	49.53924775	400.5648627	100.0681371	51.53622627	88.72438258	960.4203217	1251.580464	698.6156471	1045.656106	438.1222845	80.1713007	1263.867801	728.4357687	114.4945295	861.3929366	172.6377248	997.4486411	99.67499645	18.14810777	76.46936985	171.00493	1544.64345	3784.090515	137.8588405	172.2832165	41.72766066	529.4473048	417.6815891	677.8037626	1172.218067	34.72163202	3174.696591	273.904038	64.24812366	7008.851979	1033.021711	941.1939514	1893.190923	41.76714509	207.1620175	75.23372441	40.81559195	1194.394604	330.5554659	31.23404025	90.17287122	1349.243612	541.1225218	270.3045462	34.14782076	389.9358525	89.64435481	1983.811256	606.265998	184.1561921	22.74143049	67.99254506	2092.946232	224.2654433	869.7327355	397.3996383	169.6390929	24.34615446	159.3878374	572.0550453	1581.117273	70.92937019	819.2213449	723.7259709	597.4740448
ENSG00000115194.11	0.84379727	9.873727723	3.41684725	10.05459459	18.86596259	1.029088723	5.343246259	10.66840582	1.108297373	4.465054387	11.33887117	3.783714037	11.67100297	7.7346462	1.804458659	6.894510902	4.273557247	4.955828027	16.54845768	0	10.5705643	2.981217875	27.92190846	45.14060452	7.108536454	11.87354593	4.411402748	5.484061198	13.54592227	94.67926327	6.270939153	4.133381245	4.509386851	3.622138075	7.630232451	3.274282612	125.5548452	6.89423263	6.420430962	2.162018684	4.491889964	1.938273764	8.663924166	13.1506028	8.059359861	10.91189702	4.608987308	3.906078314	13.5805677	5.539920825	5.158655083	7.043836809	4.693020127	11.27272047	4.606902323	5.297499366	2.608357868	0.969402218	10.41971866	12.86042121	11.50548617	13.72650139	25.33916125	5.091732776	24.76962387	4.118918897	3.228004422	12.88405657	7.057621342	17.07860405	7.737746301	90.34594155	3.634957496	16.67978241	7.384198749	6.704868972	1.855887309	6.432276937	6.729632317	8.631886238	7.141637049	1.36541091	7.259243106	31.54361506	21.49776263	5.983676894	5.090704729	1.498465657	3.235365568	12.32862701	5.358778389	0.985098088	10.11647407	0.894822952	0	7.094294059	5.47808076	4.794636094	23.70143181	11.93617523	0.850989106	3.954445792	0.907981415	1.624800137	4.702107776	6.802598659	29.24662933	3.219696096	10.41134675	10.40456206	11.61320793	9.143391305	7.629563804	11.38260692	16.44890693	6.212975086	23.58560278	13.25654515	19.78537601	8.026387232	3.578555003	101.5641152	5.496702041	3.485902747	9.885563142	20.12667203	4.869230893	31.18457688	16.59734174	19.23500333	8.080561161	7.351986428	30.15524879	22.35447106
ENSG00000115353.11	11.81316178	83.54692689	28.18898981	6.703063058	20.85185339	27.78539553	30.27839547	15.11357491	52.08997654	26.79032632	27.03884664	52.97199652	113.7922789	16.32869753	11.72898128	25.27987331	7.478725182	1.982331211	42.83130223	35.83332726	15.85584645	20.86852513	32.73603061	27.29431901	8.885670567	20.77870538	25.58613594	33.81837739	37.25128624	24.9155956	21.94828704	14.05349623	7.891426989	28.07157008	30.5209298	39.29139135	15.69435565	18.95913973	22.47150837	28.10624289	35.03674172	20.35187452	24.06645602	99.13531345	9.210696984	22.91498374	52.54245532	33.20166567	14.55060825	33.23952495	22.69808237	13.20719402	61.00926165	116.4847782	5.528282787	28.60649658	47.81989424	14.54103327	10.41971866	12.86042121	29.28669207	2.745300277	60.28972849	76.37599164	16.88837991	31.92162145	59.18008107	7.027667219	31.25518023	18.08322781	37.72151322	16.99577118	53.31270994	130.1023028	61.18336106	46.9340828	5.567661926	92.62478789	13.45926463	20.71652697	43.64333752	5.461643641	17.24070238	11.47040548	14.65756543	38.46649432	47.51324414	24.72468335	28.30944872	8.535203317	39.65496008	19.70196175	37.70685789	20.5809279	37.20174859	43.45255111	28.30341726	52.74099703	143.9015503	41.23405989	17.87077123	65.24835557	42.6751265	13.81080116	44.19981309	164.6228875	18.86879312	39.70958518	33.63665873	27.74549884	35.89536995	33.24869565	152.5912761	79.67824843	28.05990005	58.57947938	29.70038869	38.00209608	30.43904001	13.37731205	31.01414336	29.01831864	56.06636082	77.56133613	103.798413	15.33460726	33.11077007	39.26946718	12.17138394	36.54650632	34.1179249	79.82156694	74.82969143	28.45114499
ENSG00000115380.20	0	2.278552552	11.95896538	8.378828823	0.9929454	81.29800915	0.890541043	2.667101455	2.216594746	5.358065264	38.37771781	1.261238012	286.9121563	3.437620533	0	0	61.96658008	0	2.920316061	14.52702457	15.85584645	0.993739292	0	49.33973052	306.5556346	1.484193241	13.23420824	14.6241632	0.846620142	13.28831765	0	0	5.636733564	265.321614	62.94941772	13.09713045	3.363076212	12.92668618	0	2.162018684	0.898377993	2.907410646	0.962658241	26.30120561	40.29679931	5.45594851	0.921797462	29.29558735	1.9400811	88.63873321	0	0	125.9293734	17.53534296	0.921380465	0	0	0.969402218	0	76.09082551	4.183813152	823.5900831	1.747528362	2.03669311	47.28746376	12.35675669	50.57206927	3.513833609	0	22.10172288	2.901654863	2.683542818	7.269914992	7.783898456	3.164656607	1.117478162	0.927943654	2.572910775	0	5.179131743	4.761091366	0	0	2.867601369	85.0138795	0	0.848450788	0	0.808841392	12.32862701	3.215267033	0.985098088	94.72698446	1.789645904	2.480116573	135.6783739	4.5650673	10.54819941	0	1.085106839	49.35736816	0	26.33146103	2.437200205	18.8084311	13.60519732	131.1381122	8.585856256	3.203491308	6.06932787	6.33447705	14.13069565	10.89937686	6.32367051	0	3.550271477	32.32101122	29.16439932	6.087808002	0	888.6744925	48.3638644	72.55646694	27.88722198	27.6795768	0.958412954	3.895384714	131.6682135	23.23627843	0.961750166	34.1179249	11.55312153	8.934888529	46.74116677
