	TCGA.05.4384.01A	TCGA.05.4390.01A	TCGA.05.4396.01A	TCGA.05.4405.01A	TCGA.05.4410.01A	TCGA.05.4415.01A	TCGA.05.4417.01A	TCGA.05.4424.01A	TCGA.05.4425.01A	TCGA.05.4427.01A	TCGA.05.4433.01A	TCGA.05.5420.01A	TCGA.05.5423.01A	TCGA.05.5425.01A	TCGA.05.5428.01A	TCGA.05.5429.01A	TCGA.05.5715.01A	TCGA.35.5375.01A	TCGA.38.4631.01A	TCGA.38.4632.01A	TCGA.38.6178.01A	TCGA.38.7271.01A	TCGA.38.A44F.01A	TCGA.44.2655.11A	TCGA.44.2656.01A	TCGA.44.2665.01A	TCGA.44.2665.11A	TCGA.44.2666.01A	TCGA.44.2668.01A	TCGA.44.2668.11A	TCGA.44.3918.01A	TCGA.44.4112.01A	TCGA.44.5643.01A	TCGA.44.5644.01A	TCGA.44.5645.01A	TCGA.44.6144.11A	TCGA.44.6145.01A	TCGA.44.6146.01A	TCGA.44.6146.01B	TCGA.44.6147.01A	TCGA.44.6147.01B	TCGA.44.6148.01A	TCGA.44.6774.01A	TCGA.44.6775.01A	TCGA.44.6775.01C	TCGA.44.6776.01A	TCGA.44.6777.01A	TCGA.44.6778.01A	TCGA.44.6778.11A	TCGA.44.6779.01A	TCGA.44.7659.01A	TCGA.44.7660.01A	TCGA.44.7661.01A	TCGA.44.7662.01A	TCGA.44.7667.01A	TCGA.44.7669.01A	TCGA.44.7670.01A	TCGA.44.7671.01A	TCGA.44.7672.01A	TCGA.44.8117.01A	TCGA.44.8119.01A	TCGA.44.8120.01A	TCGA.44.A479.01A	TCGA.44.A47A.01A	TCGA.44.A47B.01A	TCGA.44.A47G.01A	TCGA.44.A4SS.01A	TCGA.44.A4SU.01A	TCGA.49.4487.01A	TCGA.49.4488.01A	TCGA.49.4490.01A	TCGA.49.4512.01A	TCGA.49.4514.01A	TCGA.49.6742.01A	TCGA.49.6743.01A	TCGA.49.6744.01A	TCGA.49.6745.01A	TCGA.49.6745.11A	TCGA.49.6761.01A	TCGA.49.6767.01A	TCGA.49.AAQV.01A	TCGA.49.AAR0.01A	TCGA.49.AAR2.01A	TCGA.49.AAR3.01A	TCGA.49.AAR4.01A	TCGA.49.AAR9.01A	TCGA.49.AARE.01A	TCGA.49.AARN.01A	TCGA.49.AARO.01A	TCGA.49.AARQ.01A	TCGA.49.AARR.01A	TCGA.4B.A93V.01A	TCGA.50.5044.01A	TCGA.50.5045.01A	TCGA.50.5049.01A	TCGA.50.5051.01A	TCGA.50.5055.01A	TCGA.50.5066.01A	TCGA.50.5066.02A	TCGA.50.5068.01A	TCGA.50.5072.01A	TCGA.50.5930.01A	TCGA.50.5930.11A	TCGA.50.5931.01A	TCGA.50.5932.01A	TCGA.50.5932.11A	TCGA.50.5933.01A	TCGA.50.5933.11A	TCGA.50.5935.01A	TCGA.50.5936.01A	TCGA.50.5939.01A	TCGA.50.5941.01A	TCGA.50.5942.01A	TCGA.50.5944.01A	TCGA.50.5946.01A	TCGA.50.5946.02A	TCGA.50.6590.01A	TCGA.50.6591.01A	TCGA.50.6592.01A	TCGA.50.6593.01A	TCGA.50.6594.01A	TCGA.50.6595.01A	TCGA.50.6597.01A	TCGA.50.6673.01A	TCGA.50.7109.01A	TCGA.50.8457.01A	TCGA.50.8459.01A	TCGA.50.8460.01A	TCGA.53.7624.01A	TCGA.53.7626.01A	TCGA.53.7813.01A	TCGA.53.A4EZ.01A	TCGA.55.5899.01A	TCGA.55.6543.01A	TCGA.55.6642.01A	TCGA.55.6712.01A	TCGA.55.6968.01A	TCGA.55.6969.01A	TCGA.55.6970.01A	TCGA.55.6971.01A	TCGA.55.6972.01A	TCGA.55.6978.01A	TCGA.55.6979.01A	TCGA.55.6980.01A	TCGA.55.6981.01A	TCGA.55.6982.01A	TCGA.55.6983.01A	TCGA.55.6984.01A	TCGA.55.6985.01A	TCGA.55.6986.01A	TCGA.55.6987.01A	TCGA.55.7227.01A	TCGA.55.7281.01A	TCGA.55.7283.01A	TCGA.55.7284.01B	TCGA.55.7570.01A	TCGA.55.7573.01A	TCGA.55.7574.01A	TCGA.55.7576.01A	TCGA.55.7724.01A	TCGA.55.7725.01A	TCGA.55.7726.01A	TCGA.55.7727.01A	TCGA.55.7728.01A	TCGA.55.7815.01A	TCGA.55.7816.01A	TCGA.55.7903.01A	TCGA.55.7907.01A	TCGA.55.7910.01A	TCGA.55.7911.01A	TCGA.55.7913.01B	TCGA.55.7914.01A	TCGA.55.7994.01A	TCGA.55.7995.01A	TCGA.55.8085.01A	TCGA.55.8087.01A	TCGA.55.8089.01A	TCGA.55.8090.01A	TCGA.55.8091.01A	TCGA.55.8092.01A	TCGA.55.8094.01A	TCGA.55.8096.01A	TCGA.55.8097.01A	TCGA.55.8203.01A	TCGA.55.8204.01A	TCGA.55.8205.01A	TCGA.55.8206.01A	TCGA.55.8207.01A	TCGA.55.8208.01A	TCGA.55.8299.01A	TCGA.55.8301.01A	TCGA.55.8302.01A	TCGA.55.8505.01A	TCGA.55.8506.01A	TCGA.55.8507.01A	TCGA.55.8508.01A	TCGA.55.8510.01A	TCGA.55.8511.01A	TCGA.55.8512.01A	TCGA.55.8513.01A	TCGA.55.8514.01A	TCGA.55.8614.01A	TCGA.55.8615.01A	TCGA.55.8616.01A	TCGA.55.8619.01A	TCGA.55.8620.01A	TCGA.55.8621.01A	TCGA.55.A48X.01A	TCGA.55.A48Y.01A	TCGA.55.A48Z.01A	TCGA.55.A490.01A	TCGA.55.A491.01A	TCGA.55.A492.01A	TCGA.55.A493.01A	TCGA.55.A494.01A	TCGA.55.A4DF.01A	TCGA.55.A4DG.01A	TCGA.55.A57B.01A	TCGA.62.8394.01A	TCGA.62.8395.01A	TCGA.62.8397.01A	TCGA.62.8398.01A	TCGA.62.8399.01A	TCGA.62.8402.01A	TCGA.62.A46O.01A	TCGA.62.A46P.01A	TCGA.62.A46R.01A	TCGA.62.A46S.01A	TCGA.62.A46U.01A	TCGA.62.A46V.01A	TCGA.62.A46Y.01A	TCGA.62.A470.01A	TCGA.62.A471.01A	TCGA.62.A472.01A	TCGA.64.1679.01A	TCGA.64.1681.01A	TCGA.64.5774.01A	TCGA.64.5775.01A	TCGA.64.5778.01A	TCGA.64.5779.01A	TCGA.64.5781.01A	TCGA.64.5815.01A	TCGA.67.4679.01B	TCGA.67.6215.01A	TCGA.67.6216.01A	TCGA.67.6217.01A	TCGA.69.7760.01A	TCGA.69.7761.01A	TCGA.69.7763.01A	TCGA.69.7764.01A	TCGA.69.7765.01A	TCGA.69.7973.01A	TCGA.69.7974.01A	TCGA.69.7978.01A	TCGA.69.7979.01A	TCGA.69.7980.01A	TCGA.69.8253.01A	TCGA.69.8254.01A	TCGA.69.8255.01A	TCGA.69.8453.01A	TCGA.69.A59K.01A	TCGA.71.6725.01A	TCGA.71.8520.01A	TCGA.73.4658.01A	TCGA.73.4676.01A	TCGA.73.7498.01A	TCGA.73.7499.01A	TCGA.73.A9RS.01A	TCGA.75.5122.01A	TCGA.75.5125.01A	TCGA.75.5126.01A	TCGA.75.5146.01A	TCGA.75.5147.01A	TCGA.75.6203.01A	TCGA.75.6205.01A	TCGA.75.6206.01A	TCGA.75.6207.01A	TCGA.75.6211.01A	TCGA.75.6212.01A	TCGA.75.6214.01A	TCGA.75.7025.01A	TCGA.75.7027.01A	TCGA.75.7030.01A	TCGA.75.7031.01A	TCGA.78.7143.01A	TCGA.78.7145.01A	TCGA.78.7146.01A	TCGA.78.7147.01A	TCGA.78.7148.01A	TCGA.78.7149.01A	TCGA.78.7150.01A	TCGA.78.7152.01A	TCGA.78.7153.01A	TCGA.78.7154.01A	TCGA.78.7155.01A	TCGA.78.7156.01A	TCGA.78.7158.01A	TCGA.78.7159.01A	TCGA.78.7160.01A	TCGA.78.7161.01A	TCGA.78.7162.01A	TCGA.78.7163.01A	TCGA.78.7166.01A	TCGA.78.7167.01A	TCGA.78.7220.01A	TCGA.78.7535.01A	TCGA.78.7536.01A	TCGA.78.7537.01A	TCGA.78.7539.01A	TCGA.78.7540.01A	TCGA.78.7542.01A	TCGA.78.7633.01A	TCGA.78.8640.01A	TCGA.78.8648.01A	TCGA.78.8655.01A	TCGA.78.8660.01A	TCGA.78.8662.01A	TCGA.80.5607.01A	TCGA.80.5608.01A	TCGA.80.5611.01A	TCGA.83.5908.01A	TCGA.86.6562.01A	TCGA.86.6851.01A	TCGA.86.7701.01A	TCGA.86.7711.01A	TCGA.86.7713.01A	TCGA.86.7714.01A	TCGA.86.7953.01A	TCGA.86.7954.01A	TCGA.86.7955.01A	TCGA.86.8054.01A	TCGA.86.8055.01A	TCGA.86.8056.01A	TCGA.86.8073.01A	TCGA.86.8074.01A	TCGA.86.8075.01A	TCGA.86.8076.01A	TCGA.86.8278.01A	TCGA.86.8279.01A	TCGA.86.8280.01A	TCGA.86.8281.01A	TCGA.86.8358.01A	TCGA.86.8359.01A	TCGA.86.8585.01A	TCGA.86.8668.01A	TCGA.86.8669.01A	TCGA.86.8671.01A	TCGA.86.8672.01A	TCGA.86.8673.01A	TCGA.86.8674.01A	TCGA.86.A456.01A	TCGA.86.A4D0.01A	TCGA.86.A4JF.01A	TCGA.86.A4P7.01A	TCGA.86.A4P8.01A	TCGA.91.6828.01A	TCGA.91.6829.01A	TCGA.91.6830.01A	TCGA.91.6831.01A	TCGA.91.6835.01A	TCGA.91.6836.01A	TCGA.91.6840.01A	TCGA.91.6847.01A	TCGA.91.6848.01A	TCGA.91.6849.01A	TCGA.91.7771.01A	TCGA.91.8496.01A	TCGA.91.8497.01A	TCGA.91.8499.01A	TCGA.91.A4BC.01A	TCGA.91.A4BD.01A	TCGA.93.7347.01A	TCGA.93.7348.01A	TCGA.93.8067.01A	TCGA.93.A4JN.01A	TCGA.93.A4JO.01A	TCGA.93.A4JP.01A	TCGA.93.A4JQ.01A	TCGA.95.7039.01A	TCGA.95.7043.01A	TCGA.95.7562.01A	TCGA.95.7567.01A	TCGA.95.7944.01A	TCGA.95.7947.01A	TCGA.95.7948.01A	TCGA.95.8039.01A	TCGA.95.8494.01A	TCGA.95.A4VK.01A	TCGA.95.A4VN.01A	TCGA.95.A4VP.01A	TCGA.97.7546.01A	TCGA.97.7547.01A	TCGA.97.7552.01A	TCGA.97.7553.01A	TCGA.97.7554.01A	TCGA.97.7937.01A	TCGA.97.7938.01A	TCGA.97.7941.01A	TCGA.97.8171.01A	TCGA.97.8172.01A	TCGA.97.8174.01A	TCGA.97.8175.01A	TCGA.97.8176.01A	TCGA.97.8177.01A	TCGA.97.8179.01A	TCGA.97.8547.01A	TCGA.97.8552.01A	TCGA.97.A4LX.01A	TCGA.97.A4M0.01A	TCGA.97.A4M1.01A	TCGA.97.A4M2.01A	TCGA.97.A4M3.01A	TCGA.97.A4M5.01A	TCGA.97.A4M6.01A	TCGA.97.A4M7.01A	TCGA.99.7458.01A	TCGA.99.8025.01A	TCGA.99.8028.01A	TCGA.99.8032.01A	TCGA.99.8033.01A	TCGA.99.AA5R.01A	TCGA.J2.8192.01A	TCGA.J2.8194.01A	TCGA.J2.A4AD.01A	TCGA.J2.A4AE.01A	TCGA.J2.A4AG.01A	TCGA.L4.A4E5.01A	TCGA.L4.A4E6.01A	TCGA.L9.A443.01A	TCGA.L9.A444.01A	TCGA.L9.A50W.01A	TCGA.L9.A5IP.01A	TCGA.L9.A743.01A	TCGA.L9.A7SV.01A	TCGA.L9.A8F4.01A	TCGA.MN.A4N1.01A	TCGA.MN.A4N4.01A	TCGA.MN.A4N5.01A	TCGA.MP.A4SV.01A	TCGA.MP.A4SW.01A	TCGA.MP.A4SY.01A	TCGA.MP.A4T4.01A	TCGA.MP.A4T6.01A	TCGA.MP.A4T7.01A	TCGA.MP.A4T8.01A	TCGA.MP.A4T9.01A	TCGA.MP.A4TA.01A	TCGA.MP.A4TC.01A	TCGA.MP.A4TD.01A	TCGA.MP.A4TE.01A	TCGA.MP.A4TF.01A	TCGA.MP.A4TH.01A	TCGA.MP.A4TI.01A	TCGA.MP.A4TJ.01A	TCGA.MP.A4TK.01A	TCGA.MP.A5C7.01A	TCGA.NJ.A4YF.01A	TCGA.NJ.A4YG.01A	TCGA.NJ.A4YI.01A	TCGA.NJ.A4YP.01A	TCGA.NJ.A4YQ.01A	TCGA.NJ.A55A.01A	TCGA.NJ.A55O.01A	TCGA.NJ.A55R.01A	TCGA.NJ.A7XG.01A	TCGA.O1.A52J.01A	TCGA.S2.AA1A.01A
hsa-let-7a-1	98683.203	24389.973	111648.037	44709.18	43308.221	40210.426	28473.619	34904.081	64461.132	31951.361	57867.909	46278.078	73974.782	40890.022	76900.555	82273.598	58745.986	71427.061	47437.794	44568.666	52755.363	106367.841	37141.728	199430.023	28512.262	36542.037	86801.085	45570.314	19629.934	93203.243	14560.066	20364.813	39850.591	33141.166	100249.529	96350.712	72610.733	115813.725	29240.967	20288.7	16096.173	45076.957	55697.587	43784.474	13516.945	57418.855	49374.036	31322.117	131818.32	59495.146	97111.007	74342.919	90900.695	62202.98	46219.175	86009.701	40411.208	78381.345	66173.733	16888.834	22169.802	27334.322	23613.016	32310.484	63588.897	33794.543	26820.916	18562.679	41614.158	45775.719	37057.488	41371.71	29006.298	35950.762	47915.752	59277.437	47601.957	175663.532	24054.722	22929.356	25857.27	35826.775	12265.371	18272.463	19007.315	23557.112	22506.687	26913.958	28781.677	29354.992	26491.18	26069.623	31719.544	66410.822	66153.353	60973.141	62321.274	49706.782	51883.417	95455.832	46836.789	27084.867	83503.943	48770.195	88428.254	176390.465	60414.533	198667.953	54556.476	48970.994	58545.419	111570.566	81934.727	99862.514	25888.293	40862.892	26683.439	26631.813	42111.642	37485.706	69704.887	39536.065	59991.433	19535.213	53102.675	38433.392	28060.6	72412.599	67730.061	105135.364	56284.572	16731.495	39763.72	117967.097	50298.726	80885.895	20154.839	19171.024	43309.86	31496.847	37330.119	32298.639	32370.584	24480.202	23341.773	30426.176	34164.951	40542.062	18103.005	35639.723	20744.924	111732.501	96934.393	67542.876	53215.575	59236.408	109414.374	69486.117	63332.339	95205.353	126737.583	100731.089	46878.781	53600.498	101267.671	99514.54	48786.217	61363.459	60425.526	68363.41	18813.981	84302.486	34672.671	18288.557	18171.132	39152.453	24930.772	17918.87	41410.908	39014.701	10541.598	14753.345	28650.217	22091.296	22418.792	27016.272	36101.27	17578.43	17335.308	25971.148	24666.532	34332.936	28170.168	22010.202	26551.138	19379.854	26375.367	17130.621	37674.36	22096.365	28780.527	41161.179	18845.51	26194.283	36307.591	17851.846	35710.144	38068.108	32070.567	29693.678	16910.888	21155.207	26550.351	23459.996	19083.457	19368.006	24149.668	46933.699	19923.763	25200.364	58062.603	24276.04	19872.605	25503.604	10896.72	38369.545	21582.572	28110.367	34413.164	41723.756	43888.422	24057.57	21743.197	28454.166	60242.579	84404.58	45235.136	89735.946	62629.527	29900.865	73985.902	67794.561	45985.671	80148.489	129715.456	35177.135	37316.732	127808.061	120535.901	57695.04	93401.391	41226.264	32061.943	28460.77	30559.396	31709.83	38791.141	57753.312	16739.352	40925.102	40948.049	21574.415	24264.803	85172.175	200468.485	48552.174	31895.298	22491.8	55504.954	79689.016	123005.305	97666.44	55557.657	38906.383	49245.541	38153.58	81641.602	69416.603	83542.847	29783.148	23761.678	24969.835	44473.112	27124.82	71336.247	98858.177	121887.292	128688.491	68133.917	161807.089	79514.737	130173.092	63421.144	65897.463	13419.501	140467.351	159841.647	71940.259	104543.219	78814.703	114069.345	55069.234	69666.383	115268.054	79457.871	56618.249	91054.276	77499.284	123774.752	124049.843	113267.905	101395.708	17603.88	41386.952	34548.159	26743.52	21637.969	27337.773	17804.507	35258.551	22523.868	56255.322	26218.665	46451.11	59387.52	68049.008	128924.789	22666.707	28310.721	31678.34	29635.21	29762.303	38549.545	31315.374	18734.843	25521.046	29327.266	44486.998	17402.262	20090.672	30308.482	18333.342	31522.798	31678.543	40304.372	35862.646	22350.874	36501.229	17839.464	38429.146	21186.451	12009.591	20504.286	40684.101	43319.076	38945.161	72508.304	41529.459	49882.691	40208.896	39365.838	13906.421	23443.187	28426.517	44609.675	95512.672	44760.558	44251.006	24263.523	27206.952	37265.823	24671.657	66229.551	7658.513	32411.939	24701.917	42840.016	22606.428	19681.794	13736.828	33681.195	71211.99	19520.987	54312.953	41359.967	30804.621	35224.912	26249.549	20250.463	24686.134	105180.942	114584.493	146640.757	141585.527	99677.855	42650.899	167000.406	26013.94	32953.205	27006.1	50422.974	18194.807	24299.158	26369.685	20488.111	31310.516	24177.469	24172.906	33197.303	45579.043	39251.954	44427.095	44615.975	26686.292	24857.328	114440.365	21873.354	26144.991	25589.345	20072.756	44640.135	23603.221	21530.965	20876.087	36977.296	26812.456	18202.58	31464.658	33609.769	18612.532	43184.801	47666.914	44630.497	43364.825	28560.266	14549.17	40531.155	27662.879	29586.008	28329.253	32011.417	53408.99	23920.539	24569.516	20661.66	21447.716	14618.249	26191.398	28266.877	29801.074	28941.612	32040.776	28697.502	18528.766	18622.462	48658.726	20044.667	49369.365	62802.45	50572.824	17674.659	31197.559	64150.009	32318.979	57953.437	21855.207	58002.52
hsa-let-7a-2	98115.028	24397.937	111377.016	44873.785	43560.939	40142.633	29210.656	35309.098	64117.763	31840.496	57606.076	46006.172	73887.471	41183.619	76608.084	82098.956	58297.376	70807.494	47678.88	44782.275	52568.903	106364.244	37057.754	199022.293	28834.061	36680.372	86544.145	44871.214	19741.863	91411.291	14471.211	20610.357	39710.926	32980.876	99029.446	96409.348	73092.023	116075.66	29376.088	20095.892	15952.905	44898.944	55442.328	43736.238	13494.732	58225.838	49004.789	31616.318	131691.988	59539.803	97638.634	74193.253	91301.055	62408.704	46040.95	85778.655	40481.928	78909.385	65894.178	16780.475	22190.467	27517.695	23929.843	32626.119	63679.38	33798.561	26599.21	18537.395	41565	45521.849	36953.168	41110.051	29279.378	35453.105	47662.022	59614.516	47896.554	175201.683	24016.038	23385.016	25913.747	35991.622	12127.903	18134.404	18785.951	23383.413	22038.376	26663.873	29064.101	28757.473	26470.284	26145.541	31467.978	66413.048	66071.606	61059.885	62297.752	49410.763	52383.601	94903.678	46844.671	27109.967	83451.813	48721.522	88633.337	176819.742	60663.003	197911.207	54731.034	48965.727	57947.217	111405.217	82211.494	99616.882	25910.854	41224.812	26713.338	26664.833	41989.991	37673.402	69522.031	39250.789	59725.617	19673.96	52872.167	38467.899	27835.852	72858.378	68083.846	105177.736	56462.152	17152.47	39652.683	117807.979	50187.668	80691.426	20203.861	19069.463	43200.78	31599.027	37544.168	32468.828	32486.9	24423.511	23032.016	30404.016	34322.724	40012.402	17876.747	36025.443	20856.82	112200.693	97067.731	67059.089	52651.665	59414.931	108921.406	68987.953	62922.574	94944.77	126468.648	100560.869	46760.615	53774.432	101683.102	98993.666	48771.337	60944.124	59689.357	68518.447	18721.601	83650.259	35300.944	18444.869	18653.118	39189.553	24986.1	18280.59	40763.978	39174.407	10515.39	14821.95	29233.422	22590.449	22324.468	27979.732	36296.067	17812.736	17189.55	26007.524	24500.726	34441.875	28718.498	22126.616	26234.484	19309.081	26676.691	17142.545	37961.801	22071.926	28383.674	41003.297	18977.989	26258.369	36329.699	17581.376	35704.111	38006.608	31722.396	29304.813	16425.849	21324.847	26856.265	24043.52	19310.641	19458.927	23972.701	46657.234	19985.946	25357.01	58075.622	24426.917	19850.105	25284.735	11207.135	37710.618	21376.508	28120.208	34528.188	42253.936	44464.367	23956.307	21551.037	27780.981	61094.683	84794.494	44954.799	90491.382	62593.086	29730.252	74280.32	68456.059	45789.259	79436.936	129771.252	34756.413	37292.107	127035.661	120478.964	57493.586	92884.243	40922.53	31845.385	28658.038	30811.513	31520.122	38867.281	57767.031	16848.287	41037.413	40878.665	21419.031	23948.135	85464.583	201226.546	48797.873	31739.7	22588.015	55338.661	78956.58	122880.414	97865.733	55559.112	38734.968	49204.563	37863.415	82230.145	69315.697	82601.151	29484.577	23545.933	24881.998	44536.163	27103.695	71624.759	98863.335	123773.673	128535.328	67992.673	161680.383	79795.498	129641.016	63686.439	65607.095	13640.535	139737.353	158985.62	71531.874	105172.089	78748.581	114936.014	55417.135	69487.571	114663.11	79331.049	57067.658	90484.527	77432.875	124291.889	123642.111	115174.967	101629.744	17754.106	41462.178	34488.819	26884.978	21714.767	27415.991	17652.409	35822.507	22798.234	55600.428	26572.616	45933.165	59229.328	68273.673	128369.804	22640.483	28455.664	31373.432	29588.058	29997.759	38374.522	31130.279	18921.967	24991.209	29388.983	44966.217	17628.59	20346.223	30480.523	18316.64	31864.869	31588.574	40247.921	36122.357	22319.218	36576.003	17762.797	38872.477	21061.909	12040.902	20342.484	40492.53	43541.95	38570.755	72299.839	41820.419	49856.699	39994.147	39724.014	13818.774	23018.787	29053.751	44703.734	94883.093	44918.147	43819.937	24356.736	27402.294	36785.902	24961.921	66187.396	7705.841	32246.234	24701.917	42515.088	22755.148	19766.966	13701.322	33437.449	70804.957	19101.731	54325.257	40869.144	30578.417	35034.69	26285.674	20265.698	24627.855	105341.489	114854.818	146198.779	140952.289	99904.411	42516.273	167406.294	25933.543	33031.151	26926.93	50077.402	18031.659	23870.746	26482.102	20603.349	31402.21	24221.428	24266.784	33174.799	45301.93	39230.429	44320.129	44359.621	26499.618	25047.33	114833.202	22117.568	26028.815	25543.664	20169.999	44249.529	23774.184	21876.299	20869.997	36861.021	26458.279	18044.868	31685.014	33859.807	18597.541	43173.989	48197.852	44507.599	44088.333	28818.674	14728.623	40956.349	27519.269	29784.481	28171.165	32403.339	54722.279	24265.252	24180.102	20443.65	21614.718	14641.71	26374.497	28282.254	29900.89	29077.582	32025.86	28770.36	18543.16	18662.349	48425.57	19842.098	49411.903	62630.483	50916.984	17758.275	31239.832	64195.467	32026.779	57846.705	21995.345	57533.215
hsa-let-7a-3	98352.448	24515.402	112299.86	45023.867	43384.996	40479.713	28523.102	35948.947	64157.964	32242.567	57479.444	46539.18	74113.859	41283.535	76978.702	82099.448	58898.226	71124.626	47594.216	45409.956	52994.051	106148.39	37194.875	202880.817	28852.319	36339.026	86667.029	46471.786	19929.42	92855.009	14740.841	20604.602	40345.362	33093.17	100117.105	96546.165	73550.006	115473.366	29502.908	20067.968	16183.925	45072.695	55932.426	44220.62	13646.953	57809.835	49921.872	31859.353	131449.897	59966.768	97703.96	74452.606	91613.762	62419.646	46796.625	86873.54	40688.07	79081.774	65885.387	17036.925	22527.465	27774.314	24056.196	32952.275	63676.313	34233.112	27106.943	18684.178	41859.142	45534.334	37317.315	41493.57	29281.463	35602.222	47350.394	59461.829	47783.914	175495.8	24238.721	23023.19	25843.716	35828.068	12033.523	18206.556	18868.506	23847.075	22357.878	26935.536	29139.966	29570.592	26504.613	26151.457	31569.45	66669.583	66678.564	61039.976	62795.632	49702.254	52286.399	95163.169	47225.848	27110.705	83279.384	49019.198	88776.894	176729.994	60541.56	197739.219	54558.326	49382.684	58185.816	111951.76	82456.707	99438.798	26081.736	41547.315	26947.093	27295.517	42303.073	37656.42	69863.426	39567.124	60062.255	19618.813	53629.405	38228.574	27956.716	72828.251	67304.344	104952.981	56958.545	17167.541	40169.498	118319.985	50073.966	80995.748	20363.774	19428.31	43568.872	31596.934	37636.156	32321.271	32737.846	24454.433	23312.768	30552.527	34309.252	40206.315	18220.062	35685.54	21010.375	111827.726	97042.209	66973.588	53292.327	59758.631	108734.821	68960.71	63300.97	95067.669	127343.109	100691.872	47091.885	53881.378	101729.884	99410.89	49400.562	61196.572	59815.368	68310.44	18893.164	84128.641	34963.961	18245.436	18390.217	39547.203	24964.121	18324.087	41185.463	39391.966	10866.816	14769.135	28516.435	22379.539	22508.694	27149.733	36203.722	17680.422	17417.576	26040.334	24940.929	34647.086	28712.762	22274.986	26656.158	19542.993	26846.558	17140.558	37966.275	21965.28	29043.641	41361.62	18997.142	26766.482	35925.432	17933.754	36136.805	38243.026	31939.077	30009.209	16952.117	21220.572	26677.258	23329.425	19463.339	19347.094	24243.923	47099.075	20183.909	25386.381	58309.966	23816.39	20198.353	25354.484	11306.702	37960.483	21570.348	28275.194	34670.599	42056.837	44740.301	24053.408	21311.953	28781.072	61116.086	85057.144	44882.835	90461.73	62633.932	30065.405	74429.37	68382.771	46444.491	79809.383	129566.046	35097.441	37574.474	127534.503	120690.182	57631.661	92638.785	41502.834	31988.022	28192.485	31548.333	31765.25	38291.513	58001.396	17022.216	40961.301	41178.454	21496.723	24486.138	85214.256	200205.702	48522.759	32047.334	22189.624	55443.364	79050.423	122724.153	98134.646	55806.39	38683.121	49495.904	38119.988	82080.198	69589.466	83357.443	29739.549	23812.197	24978.301	44411.788	27355.205	71525.953	98760.181	122301.204	129841.436	68349.664	162404.927	79724.907	129300.21	64069.642	66051.255	13501.254	139934.859	159831.67	71769.226	105004.639	79121.352	114225.827	56036.398	69985.992	114580.957	78907.726	56586.408	90743.795	77747.301	125542.3	124726.541	114459.263	101057.859	17810.277	41383.563	34741.017	26985.178	21540.335	27475.023	17864.291	35908.443	22551.91	55785.2	26385.402	46181.822	59213.853	67912.256	128946.105	22511.001	28788.661	31655.14	30274.938	29867.731	38437.701	31731.837	19042.982	25753.376	29495.345	44622.393	17653.631	20309.151	30151.054	18655.63	31455.07	31704.663	40565.891	36118.894	22198.133	36777.018	17950.98	38662.478	21486.661	12107.606	20283.078	40425.646	43749.454	39121.097	72579.542	41611.93	49914.985	40406.719	39684.216	14056.974	23507.285	28506.645	44910.491	95594.381	45160.932	44420.697	24543.162	27385.018	36904.922	25101.65	66703.44	7619.79	32630.029	24829.206	42644.428	22837.234	19882.105	13983.314	34073.698	70673.335	19595.037	54673.049	41439.771	30803.721	35282.531	25902.75	20190.477	24769.462	104821.34	114892.642	146035.719	141658.51	100367.822	42454.227	166650.139	26016.712	33426.975	27246.135	50321.298	18122.83	24300.362	26384.024	20510.918	31366.406	24622.223	24524.599	33421.451	45579.763	39387.899	44818.63	45001.367	26521.261	24985.731	114706.48	22029.629	26616.955	25145.167	20129.262	44484.132	23929.292	21595.256	21238.402	36968.502	26860.254	18421.226	31416.754	33575.241	18791.266	43357.8	47868.263	44956.963	43960.139	28940.915	14786.945	40640.012	27644.317	29778.512	28493.154	32257.733	54337.763	24314.796	24314.325	20508.093	21471.414	14756.334	26299.819	28398.169	29770.827	29487.582	32196.996	28904.444	18306.208	18785.763	48436.577	20341.252	49371.604	62998.568	50526.936	17606.796	31682.153	64153.315	32763.947	57712.878	22377.25	57928.855
